market,symbol,archive_dataset,interval,first_archive_month,last_archive_month,available_month_count,missing_month_count_inside_observed_span,object_count,compressed_bytes_from_s3_listing,first_key,last_key,eligible,instrument_class,exclusion_reason,evidence
spot,BANDBTC,klines,15m,2019-09,2026-05,81,0,81,6268108,data/spot/monthly/klines/BANDBTC/15m/BANDBTC-15m-2019-09.zip,data/spot/monthly/klines/BANDBTC/15m/BANDBTC-15m-2026-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BANDBUSD,klines,15m,2021-02,2023-11,34,0,34,3318693,data/spot/monthly/klines/BANDBUSD/15m/BANDBUSD-15m-2021-02.zip,data/spot/monthly/klines/BANDBUSD/15m/BANDBUSD-15m-2023-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BANDTRY,klines,15m,2023-10,2024-09,12,0,12,829672,data/spot/monthly/klines/BANDTRY/15m/BANDTRY-15m-2023-10.zip,data/spot/monthly/klines/BANDTRY/15m/BANDTRY-15m-2024-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BANDUSDT,klines,15m,2019-09,2026-07,83,0,83,9223888,data/spot/monthly/klines/BANDUSDT/15m/BANDUSDT-15m-2019-09.zip,data/spot/monthly/klines/BANDUSDT/15m/BANDUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BANKTRY,klines,15m,2025-11,2026-07,9,0,9,801083,data/spot/monthly/klines/BANKTRY/15m/BANKTRY-15m-2025-11.zip,data/spot/monthly/klines/BANKTRY/15m/BANKTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BANKUSDC,klines,15m,2025-11,2026-07,9,0,9,695415,data/spot/monthly/klines/BANKUSDC/15m/BANKUSDC-15m-2025-11.zip,data/spot/monthly/klines/BANKUSDC/15m/BANKUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BANKUSDT,klines,15m,2025-11,2026-07,9,0,9,930825,data/spot/monthly/klines/BANKUSDT/15m/BANKUSDT-15m-2025-11.zip,data/spot/monthly/klines/BANKUSDT/15m/BANKUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BARBTC,klines,15m,2021-04,2023-04,25,0,25,1923872,data/spot/monthly/klines/BARBTC/15m/BARBTC-15m-2021-04.zip,data/spot/monthly/klines/BARBTC/15m/BARBTC-15m-2023-04.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BARBUSD,klines,15m,2021-04,2023-07,28,0,28,2328624,data/spot/monthly/klines/BARBUSD/15m/BARBUSD-15m-2021-04.zip,data/spot/monthly/klines/BARBUSD/15m/BARBUSD-15m-2023-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BARDBNB,klines,15m,2025-09,2026-01,5,0,5,117765,data/spot/monthly/klines/BARDBNB/15m/BARDBNB-15m-2025-09.zip,data/spot/monthly/klines/BARDBNB/15m/BARDBNB-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BARDFDUSD,klines,15m,2025-09,2026-01,5,0,5,198199,data/spot/monthly/klines/BARDFDUSD/15m/BARDFDUSD-15m-2025-09.zip,data/spot/monthly/klines/BARDFDUSD/15m/BARDFDUSD-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BARDTRY,klines,15m,2025-09,2026-07,11,0,11,976430,data/spot/monthly/klines/BARDTRY/15m/BARDTRY-15m-2025-09.zip,data/spot/monthly/klines/BARDTRY/15m/BARDTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BARDUSDC,klines,15m,2025-09,2026-07,11,0,11,935105,data/spot/monthly/klines/BARDUSDC/15m/BARDUSDC-15m-2025-09.zip,data/spot/monthly/klines/BARDUSDC/15m/BARDUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BARDUSDT,klines,15m,2025-09,2026-07,11,0,11,1247008,data/spot/monthly/klines/BARDUSDT/15m/BARDUSDT-15m-2025-09.zip,data/spot/monthly/klines/BARDUSDT/15m/BARDUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BARTRY,klines,15m,2023-08,2026-07,36,0,36,3162471,data/spot/monthly/klines/BARTRY/15m/BARTRY-15m-2023-08.zip,data/spot/monthly/klines/BARTRY/15m/BARTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BARUSDT,klines,15m,2021-04,2026-07,64,0,64,6882826,data/spot/monthly/klines/BARUSDT/15m/BARUSDT-15m-2021-04.zip,data/spot/monthly/klines/BARUSDT/15m/BARUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BATBNB,klines,15m,2017-11,2021-09,47,0,47,3865264,data/spot/monthly/klines/BATBNB/15m/BATBNB-15m-2017-11.zip,data/spot/monthly/klines/BATBNB/15m/BATBNB-15m-2021-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BATBTC,klines,15m,2017-11,2026-05,103,0,103,8624647,data/spot/monthly/klines/BATBTC/15m/BATBTC-15m-2017-11.zip,data/spot/monthly/klines/BATBTC/15m/BATBTC-15m-2026-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BATBUSD,klines,15m,2020-02,2023-09,44,0,44,4086971,data/spot/monthly/klines/BATBUSD/15m/BATBUSD-15m-2020-02.zip,data/spot/monthly/klines/BATBUSD/15m/BATBUSD-15m-2023-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BATETH,klines,15m,2017-11,2023-09,71,0,71,6047485,data/spot/monthly/klines/BATETH/15m/BATETH-15m-2017-11.zip,data/spot/monthly/klines/BATETH/15m/BATETH-15m-2023-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BATPAX,klines,15m,2019-05,2020-02,10,0,10,372855,data/spot/monthly/klines/BATPAX/15m/BATPAX-15m-2019-05.zip,data/spot/monthly/klines/BATPAX/15m/BATPAX-15m-2020-02.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BATTUSD,klines,15m,2019-05,2020-05,13,0,13,508824,data/spot/monthly/klines/BATTUSD/15m/BATTUSD-15m-2019-05.zip,data/spot/monthly/klines/BATTUSD/15m/BATTUSD-15m-2020-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BATUSDC,klines,15m,2019-05,2021-06,26,0,26,1541060,data/spot/monthly/klines/BATUSDC/15m/BATUSDC-15m-2019-05.zip,data/spot/monthly/klines/BATUSDC/15m/BATUSDC-15m-2021-06.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BATUSDT,klines,15m,2019-03,2026-07,89,0,89,10258395,data/spot/monthly/klines/BATUSDT/15m/BATUSDT-15m-2019-03.zip,data/spot/monthly/klines/BATUSDT/15m/BATUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BBBNB,klines,15m,2024-05,2026-02,22,0,22,1605060,data/spot/monthly/klines/BBBNB/15m/BBBNB-15m-2024-05.zip,data/spot/monthly/klines/BBBNB/15m/BBBNB-15m-2026-02.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BBBTC,klines,15m,2024-05,2026-02,22,0,22,1326669,data/spot/monthly/klines/BBBTC/15m/BBBTC-15m-2024-05.zip,data/spot/monthly/klines/BBBTC/15m/BBBTC-15m-2026-02.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BBFDUSD,klines,15m,2024-05,2026-02,22,0,22,1658958,data/spot/monthly/klines/BBFDUSD/15m/BBFDUSD-15m-2024-05.zip,data/spot/monthly/klines/BBFDUSD/15m/BBFDUSD-15m-2026-02.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BBTRY,klines,15m,2024-05,2026-07,27,0,27,3088563,data/spot/monthly/klines/BBTRY/15m/BBTRY-15m-2024-05.zip,data/spot/monthly/klines/BBTRY/15m/BBTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BBUSDC,klines,15m,2024-05,2026-07,27,0,27,2411012,data/spot/monthly/klines/BBUSDC/15m/BBUSDC-15m-2024-05.zip,data/spot/monthly/klines/BBUSDC/15m/BBUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BBUSDT,klines,15m,2024-05,2026-07,27,0,27,3158081,data/spot/monthly/klines/BBUSDT/15m/BBUSDT-15m-2024-05.zip,data/spot/monthly/klines/BBUSDT/15m/BBUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BCCBNB,klines,15m,2017-11,2018-11,13,0,13,1323576,data/spot/monthly/klines/BCCBNB/15m/BCCBNB-15m-2017-11.zip,data/spot/monthly/klines/BCCBNB/15m/BCCBNB-15m-2018-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCCBTC,klines,15m,2017-08,2018-11,16,0,16,1809977,data/spot/monthly/klines/BCCBTC/15m/BCCBTC-15m-2017-08.zip,data/spot/monthly/klines/BCCBTC/15m/BCCBTC-15m-2018-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCCETH,klines,15m,2017-11,2018-11,13,0,13,1412685,data/spot/monthly/klines/BCCETH/15m/BCCETH-15m-2017-11.zip,data/spot/monthly/klines/BCCETH/15m/BCCETH-15m-2018-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCCUSDT,klines,15m,2017-11,2018-11,13,0,13,1750873,data/spot/monthly/klines/BCCUSDT/15m/BCCUSDT-15m-2017-11.zip,data/spot/monthly/klines/BCCUSDT/15m/BCCUSDT-15m-2018-11.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BCDBTC,klines,15m,2017-11,2022-03,53,0,53,4974750,data/spot/monthly/klines/BCDBTC/15m/BCDBTC-15m-2017-11.zip,data/spot/monthly/klines/BCDBTC/15m/BCDBTC-15m-2022-03.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCDETH,klines,15m,2017-11,2020-06,32,0,32,2401054,data/spot/monthly/klines/BCDETH/15m/BCDETH-15m-2017-11.zip,data/spot/monthly/klines/BCDETH/15m/BCDETH-15m-2020-06.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHABCBTC,klines,15m,2018-11,2019-11,13,0,13,1516339,data/spot/monthly/klines/BCHABCBTC/15m/BCHABCBTC-15m-2018-11.zip,data/spot/monthly/klines/BCHABCBTC/15m/BCHABCBTC-15m-2019-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHABCBUSD,klines,15m,2019-10,2019-11,2,0,2,113341,data/spot/monthly/klines/BCHABCBUSD/15m/BCHABCBUSD-15m-2019-10.zip,data/spot/monthly/klines/BCHABCBUSD/15m/BCHABCBUSD-15m-2019-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHABCPAX,klines,15m,2019-01,2019-11,11,0,11,745662,data/spot/monthly/klines/BCHABCPAX/15m/BCHABCPAX-15m-2019-01.zip,data/spot/monthly/klines/BCHABCPAX/15m/BCHABCPAX-15m-2019-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHABCTUSD,klines,15m,2019-01,2019-11,11,0,11,957092,data/spot/monthly/klines/BCHABCTUSD/15m/BCHABCTUSD-15m-2019-01.zip,data/spot/monthly/klines/BCHABCTUSD/15m/BCHABCTUSD-15m-2019-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHABCUSDC,klines,15m,2019-01,2019-11,11,0,11,889959,data/spot/monthly/klines/BCHABCUSDC/15m/BCHABCUSDC-15m-2019-01.zip,data/spot/monthly/klines/BCHABCUSDC/15m/BCHABCUSDC-15m-2019-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHABCUSDT,klines,15m,2018-11,2019-11,13,0,13,1765605,data/spot/monthly/klines/BCHABCUSDT/15m/BCHABCUSDT-15m-2018-11.zip,data/spot/monthly/klines/BCHABCUSDT/15m/BCHABCUSDT-15m-2019-11.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BCHABUSD,klines,15m,2020-11,2021-08,10,0,10,978546,data/spot/monthly/klines/BCHABUSD/15m/BCHABUSD-15m-2020-11.zip,data/spot/monthly/klines/BCHABUSD/15m/BCHABUSD-15m-2021-08.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHBNB,klines,15m,2019-11,2026-05,79,0,79,5812192,data/spot/monthly/klines/BCHBNB/15m/BCHBNB-15m-2019-11.zip,data/spot/monthly/klines/BCHBNB/15m/BCHBNB-15m-2026-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHBTC,klines,15m,2019-11,2026-07,81,0,81,8312307,data/spot/monthly/klines/BCHBTC/15m/BCHBTC-15m-2019-11.zip,data/spot/monthly/klines/BCHBTC/15m/BCHBTC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHBUSD,klines,15m,2019-11,2023-12,50,0,50,5603851,data/spot/monthly/klines/BCHBUSD/15m/BCHBUSD-15m-2019-11.zip,data/spot/monthly/klines/BCHBUSD/15m/BCHBUSD-15m-2023-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHDOWNUSDT,klines,15m,2020-10,2022-01,12,4,12,956025,data/spot/monthly/klines/BCHDOWNUSDT/15m/BCHDOWNUSDT-15m-2020-10.zip,data/spot/monthly/klines/BCHDOWNUSDT/15m/BCHDOWNUSDT-15m-2022-01.zip,False,SYNTHETIC_OR_LEVERAGED,LEVERAGED_TOKEN_SUFFIX,symbol naming policy
spot,BCHEUR,klines,15m,2020-12,2026-07,68,0,68,5746634,data/spot/monthly/klines/BCHEUR/15m/BCHEUR-15m-2020-12.zip,data/spot/monthly/klines/BCHEUR/15m/BCHEUR-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHFDUSD,klines,15m,2023-10,2026-07,34,0,34,3199981,data/spot/monthly/klines/BCHFDUSD/15m/BCHFDUSD-15m-2023-10.zip,data/spot/monthly/klines/BCHFDUSD/15m/BCHFDUSD-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHJPY,klines,15m,2025-02,2026-07,18,0,18,1271767,data/spot/monthly/klines/BCHJPY/15m/BCHJPY-15m-2025-02.zip,data/spot/monthly/klines/BCHJPY/15m/BCHJPY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHPAX,klines,15m,2019-11,2021-06,20,0,20,1233140,data/spot/monthly/klines/BCHPAX/15m/BCHPAX-15m-2019-11.zip,data/spot/monthly/klines/BCHPAX/15m/BCHPAX-15m-2021-06.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHSVBTC,klines,15m,2018-11,2019-04,6,0,6,628119,data/spot/monthly/klines/BCHSVBTC/15m/BCHSVBTC-15m-2018-11.zip,data/spot/monthly/klines/BCHSVBTC/15m/BCHSVBTC-15m-2019-04.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHSVPAX,klines,15m,2019-01,2019-04,4,0,4,122654,data/spot/monthly/klines/BCHSVPAX/15m/BCHSVPAX-15m-2019-01.zip,data/spot/monthly/klines/BCHSVPAX/15m/BCHSVPAX-15m-2019-04.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHSVTUSD,klines,15m,2019-01,2019-04,4,0,4,185633,data/spot/monthly/klines/BCHSVTUSD/15m/BCHSVTUSD-15m-2019-01.zip,data/spot/monthly/klines/BCHSVTUSD/15m/BCHSVTUSD-15m-2019-04.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHSVUSDC,klines,15m,2019-01,2019-04,4,0,4,137247,data/spot/monthly/klines/BCHSVUSDC/15m/BCHSVUSDC-15m-2019-01.zip,data/spot/monthly/klines/BCHSVUSDC/15m/BCHSVUSDC-15m-2019-04.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHSVUSDT,klines,15m,2018-11,2019-04,6,0,6,707681,data/spot/monthly/klines/BCHSVUSDT/15m/BCHSVUSDT-15m-2018-11.zip,data/spot/monthly/klines/BCHSVUSDT/15m/BCHSVUSDT-15m-2019-04.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BCHTRY,klines,15m,2023-07,2026-07,37,0,37,2620292,data/spot/monthly/klines/BCHTRY/15m/BCHTRY-15m-2023-07.zip,data/spot/monthly/klines/BCHTRY/15m/BCHTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHTUSD,klines,15m,2019-11,2024-08,38,20,38,2652723,data/spot/monthly/klines/BCHTUSD/15m/BCHTUSD-15m-2019-11.zip,data/spot/monthly/klines/BCHTUSD/15m/BCHTUSD-15m-2024-08.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHU,klines,15m,2026-03,2026-07,5,0,5,261365,data/spot/monthly/klines/BCHU/15m/BCHU-15m-2026-03.zip,data/spot/monthly/klines/BCHU/15m/BCHU-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHUPUSDT,klines,15m,2020-10,2022-01,12,4,12,994267,data/spot/monthly/klines/BCHUPUSDT/15m/BCHUPUSDT-15m-2020-10.zip,data/spot/monthly/klines/BCHUPUSDT/15m/BCHUPUSDT-15m-2022-01.zip,False,SYNTHETIC_OR_LEVERAGED,LEVERAGED_TOKEN_SUFFIX,symbol naming policy
spot,BCHUSD1,klines,15m,2026-01,2026-07,7,0,7,226030,data/spot/monthly/klines/BCHUSD1/15m/BCHUSD1-15m-2026-01.zip,data/spot/monthly/klines/BCHUSD1/15m/BCHUSD1-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHUSDC,klines,15m,2019-11,2026-07,63,18,63,6309871,data/spot/monthly/klines/BCHUSDC/15m/BCHUSDC-15m-2019-11.zip,data/spot/monthly/klines/BCHUSDC/15m/BCHUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCHUSDT,klines,15m,2019-11,2026-07,81,0,81,10182304,data/spot/monthly/klines/BCHUSDT/15m/BCHUSDT-15m-2019-11.zip,data/spot/monthly/klines/BCHUSDT/15m/BCHUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BCNBNB,klines,15m,2018-05,2018-10,6,0,6,429415,data/spot/monthly/klines/BCNBNB/15m/BCNBNB-15m-2018-05.zip,data/spot/monthly/klines/BCNBNB/15m/BCNBNB-15m-2018-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCNBTC,klines,15m,2018-05,2018-10,6,0,6,498901,data/spot/monthly/klines/BCNBTC/15m/BCNBTC-15m-2018-05.zip,data/spot/monthly/klines/BCNBTC/15m/BCNBTC-15m-2018-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCNETH,klines,15m,2018-05,2018-10,6,0,6,515984,data/spot/monthly/klines/BCNETH/15m/BCNETH-15m-2018-05.zip,data/spot/monthly/klines/BCNETH/15m/BCNETH-15m-2018-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCPTBNB,klines,15m,2017-11,2020-03,29,0,29,1709167,data/spot/monthly/klines/BCPTBNB/15m/BCPTBNB-15m-2017-11.zip,data/spot/monthly/klines/BCPTBNB/15m/BCPTBNB-15m-2020-03.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCPTBTC,klines,15m,2017-11,2021-02,40,0,40,3569916,data/spot/monthly/klines/BCPTBTC/15m/BCPTBTC-15m-2017-11.zip,data/spot/monthly/klines/BCPTBTC/15m/BCPTBTC-15m-2021-02.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCPTETH,klines,15m,2017-11,2020-05,31,0,31,2346300,data/spot/monthly/klines/BCPTETH/15m/BCPTETH-15m-2017-11.zip,data/spot/monthly/klines/BCPTETH/15m/BCPTETH-15m-2020-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCPTPAX,klines,15m,2019-06,2019-09,4,0,4,80719,data/spot/monthly/klines/BCPTPAX/15m/BCPTPAX-15m-2019-06.zip,data/spot/monthly/klines/BCPTPAX/15m/BCPTPAX-15m-2019-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCPTTUSD,klines,15m,2019-06,2019-09,4,0,4,91919,data/spot/monthly/klines/BCPTTUSD/15m/BCPTTUSD-15m-2019-06.zip,data/spot/monthly/klines/BCPTTUSD/15m/BCPTTUSD-15m-2019-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BCPTUSDC,klines,15m,2019-06,2019-09,4,0,4,89154,data/spot/monthly/klines/BCPTUSDC/15m/BCPTUSDC-15m-2019-06.zip,data/spot/monthly/klines/BCPTUSDC/15m/BCPTUSDC-15m-2019-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BDOTDOT,klines,15m,2022-01,2023-10,22,0,22,1483140,data/spot/monthly/klines/BDOTDOT/15m/BDOTDOT-15m-2022-01.zip,data/spot/monthly/klines/BDOTDOT/15m/BDOTDOT-15m-2023-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BEAMBNB,klines,15m,2019-09,2020-05,9,0,9,519028,data/spot/monthly/klines/BEAMBNB/15m/BEAMBNB-15m-2019-09.zip,data/spot/monthly/klines/BEAMBNB/15m/BEAMBNB-15m-2020-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BEAMBTC,klines,15m,2019-09,2022-11,39,0,39,3491059,data/spot/monthly/klines/BEAMBTC/15m/BEAMBTC-15m-2019-09.zip,data/spot/monthly/klines/BEAMBTC/15m/BEAMBTC-15m-2022-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BEAMUSDT,klines,15m,2019-09,2023-01,41,0,41,4562583,data/spot/monthly/klines/BEAMUSDT/15m/BEAMUSDT-15m-2019-09.zip,data/spot/monthly/klines/BEAMUSDT/15m/BEAMUSDT-15m-2023-01.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BEAMXTRY,klines,15m,2023-11,2026-07,33,0,33,3252713,data/spot/monthly/klines/BEAMXTRY/15m/BEAMXTRY-15m-2023-11.zip,data/spot/monthly/klines/BEAMXTRY/15m/BEAMXTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BEAMXUSDC,klines,15m,2025-03,2026-07,17,0,17,1542721,data/spot/monthly/klines/BEAMXUSDC/15m/BEAMXUSDC-15m-2025-03.zip,data/spot/monthly/klines/BEAMXUSDC/15m/BEAMXUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BEAMXUSDT,klines,15m,2023-11,2026-07,33,0,33,4064360,data/spot/monthly/klines/BEAMXUSDT/15m/BEAMXUSDT-15m-2023-11.zip,data/spot/monthly/klines/BEAMXUSDT/15m/BEAMXUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BEARBUSD,klines,15m,2020-01,2020-03,3,0,3,275101,data/spot/monthly/klines/BEARBUSD/15m/BEARBUSD-15m-2020-01.zip,data/spot/monthly/klines/BEARBUSD/15m/BEARBUSD-15m-2020-03.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BEARUSDT,klines,15m,2020-01,2020-03,3,0,3,324947,data/spot/monthly/klines/BEARUSDT/15m/BEARUSDT-15m-2020-01.zip,data/spot/monthly/klines/BEARUSDT/15m/BEARUSDT-15m-2020-03.zip,False,SYNTHETIC_OR_LEVERAGED,LEVERAGED_TOKEN_SUFFIX,symbol naming policy
spot,BEBUSDT,klines,15m,2026-07,2026-07,1,0,1,8538,data/spot/monthly/klines/BEBUSDT/15m/BEBUSDT-15m-2026-07.zip,data/spot/monthly/klines/BEBUSDT/15m/BEBUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BELBNB,klines,15m,2020-09,2023-11,39,0,39,3070624,data/spot/monthly/klines/BELBNB/15m/BELBNB-15m-2020-09.zip,data/spot/monthly/klines/BELBNB/15m/BELBNB-15m-2023-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BELBTC,klines,15m,2020-09,2026-01,65,0,65,4831739,data/spot/monthly/klines/BELBTC/15m/BELBTC-15m-2020-09.zip,data/spot/monthly/klines/BELBTC/15m/BELBTC-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BELBUSD,klines,15m,2020-09,2023-10,38,0,38,3841560,data/spot/monthly/klines/BELBUSD/15m/BELBUSD-15m-2020-09.zip,data/spot/monthly/klines/BELBUSD/15m/BELBUSD-15m-2023-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BELETH,klines,15m,2022-07,2023-05,11,0,11,740539,data/spot/monthly/klines/BELETH/15m/BELETH-15m-2022-07.zip,data/spot/monthly/klines/BELETH/15m/BELETH-15m-2023-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BELTRY,klines,15m,2021-12,2026-07,56,0,56,6112906,data/spot/monthly/klines/BELTRY/15m/BELTRY-15m-2021-12.zip,data/spot/monthly/klines/BELTRY/15m/BELTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BELUSDT,klines,15m,2020-09,2026-07,71,0,71,8294071,data/spot/monthly/klines/BELUSDT/15m/BELUSDT-15m-2020-09.zip,data/spot/monthly/klines/BELUSDT/15m/BELUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,BERABNB,klines,15m,2025-02,2026-01,12,0,12,635325,data/spot/monthly/klines/BERABNB/15m/BERABNB-15m-2025-02.zip,data/spot/monthly/klines/BERABNB/15m/BERABNB-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,BERABTC,klines,15m,2025-02,2026-02,13,0,13,984345,data/spot/monthly/klines/BERABTC/15m/BERABTC-15m-2025-02.zip,data/spot/monthly/klines/BERABTC/15m/BERABTC-15m-2026-02.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
