trial_id,cohort,trades,mean_net_return,sharpe
T0162,top100,798,-0.0007388686076084498,-0.8678921561454884
T0163,top20,311,0.000997259973221431,1.19402077593923
T0163,top50,761,0.0008859093298793449,0.9967859979745496
T0163,top100,761,0.0008859093298793449,0.9967859979745496
T0164,top20,329,-0.0012598792575647466,-1.5340195231984204
T0164,top50,798,-0.0011622511011406868,-1.4255068820498074
T0164,top100,798,-0.0011622511011406868,-1.4255068820498074
T0165,top20,318,0.0016625040645348442,2.0027994902630395
T0165,top50,787,0.001620832328627506,1.9431854700113327
T0165,top100,787,0.001620832328627506,1.9431854700113327
T0166,top20,17,0.011863487523080177,24.62018459233397
T0166,top50,24,0.008025915891482242,12.501537906571835
T0166,top100,24,0.008025915891482242,12.501537906571835
T0167,top20,387,-0.004521882631222394,-19.572999753795898
T0167,top50,938,-0.003914675916386554,-16.9090333110582
T0167,top100,938,-0.003914675916386554,-16.9090333110582
T0168,top20,387,-0.005608311969589199,-25.29398219380003
T0168,top50,938,-0.004853396234959084,-22.170877500085307
T0168,top100,938,-0.004853396234959084,-22.170877500085307
T0169,top20,387,-0.003672618074501505,-18.544628471144485
T0169,top50,938,-0.002964229196976926,-14.536690204370458
T0169,top100,938,-0.002964229196976926,-14.536690204370458
T0170,top20,387,-0.004521882631222394,-19.572999753795898
T0170,top50,938,-0.003914675916386554,-16.9090333110582
T0170,top100,938,-0.003914675916386554,-16.9090333110582
T0171,top20,387,-0.005608311969589199,-25.29398219380003
T0171,top50,938,-0.004853396234959084,-22.170877500085307
T0171,top100,938,-0.004853396234959084,-22.170877500085307
T0172,top20,387,-0.003672618074501505,-18.544628471144485
T0172,top50,938,-0.002964229196976926,-14.536690204370458
T0172,top100,938,-0.002964229196976926,-14.536690204370458
T0173,top20,387,-0.004799126695380592,-21.329030852231483
T0173,top50,938,-0.004095302592908065,-17.725619554219737
T0173,top100,938,-0.004095302592908065,-17.725619554219737
T0174,top20,355,-0.0051574787319907415,-23.31469151574923
T0174,top50,866,-0.003924385206318909,-17.861297580459013
T0174,top100,866,-0.003924385206318909,-17.861297580459013
T0175,top20,369,-0.004411835076035306,-20.440243576876583
T0175,top50,898,-0.003849570000302037,-17.749444369873537
T0175,top100,898,-0.003849570000302037,-17.749444369873537
T0176,top20,341,-0.004678411726279531,-21.695085488169198
T0176,top50,830,-0.00410250443906104,-19.238266343086288
T0176,top100,830,-0.00410250443906104,-19.238266343086288
T0177,top20,304,-0.006010104316430868,-27.589888718201028
T0177,top50,727,-0.004852338601344402,-22.293787698075743
T0177,top100,727,-0.004852338601344402,-22.293787698075743
T0178,top20,299,-0.006208612642860111,-28.483945475689854
T0178,top50,715,-0.005579378092686924,-25.278438951921526
T0178,top100,715,-0.005579378092686924,-25.278438951921526
T0179,top20,387,-0.004297333766711479,-21.98512458290961
T0179,top50,938,-0.0034452100778495386,-17.049605504813513
T0179,top100,938,-0.0034452100778495386,-17.049605504813513
T0180,top20,387,-0.005084641346692927,-24.681212538093636
T0180,top50,938,-0.004232108932704181,-19.94395909973302
T0180,top100,938,-0.004232108932704181,-19.94395909973302
T0181,top20,387,-0.004829973539088991,-21.42116417144646
T0181,top50,938,-0.004152734035996314,-17.957857121873776
T0181,top100,938,-0.004152734035996314,-17.957857121873776
T0182,top20,352,-0.004862527801426053,-23.204577903370925
T0182,top50,854,-0.004756040164155596,-21.57923343774891
T0182,top100,854,-0.004756040164155596,-21.57923343774891
T0183,top20,257,-0.0052791614464724355,-24.125899825853292
T0183,top50,608,-0.0030892568574385705,-14.323630643488853
T0183,top100,608,-0.0030892568574385705,-14.323630643488853
T0184,top20,142,-0.005936843086544692,-25.41072528373917
T0184,top50,343,-0.0038498280389151463,-16.483491447238947
T0184,top100,343,-0.0038498280389151463,-16.483491447238947
T0185,top20,101,0.0026004574874898376,9.8199125669099
T0185,top50,205,-0.0003527135196711032,-1.2089638204940325
T0185,top100,205,-0.0003527135196711032,-1.2089638204940325
T0186,top20,369,-0.005251495460754326,-23.9859476774427
T0186,top50,899,-0.0045431892998686494,-20.805697550841288
T0186,top100,899,-0.0045431892998686494,-20.805697550841288
T0187,top20,254,-0.0026029516629428127,-10.9338875866574
T0187,top50,630,-0.004072239455532262,-17.144553180344506
T0187,top100,630,-0.004072239455532262,-17.144553180344506
T0188,top20,327,-0.005088346935528652,-23.604047501956487
T0188,top50,787,-0.005383849075796196,-24.165115646602896
T0188,top100,787,-0.005383849075796196,-24.165115646602896
T0189,top20,387,-0.004003506265216149,-17.457516752857078
T0189,top50,938,-0.003039658070837103,-12.803258463290675
T0189,top100,938,-0.003039658070837103,-12.803258463290675
T0190,top20,387,-0.003507508477159981,-17.685083710523227
T0190,top50,938,-0.0026009528542607226,-12.791721123964019
T0190,top100,938,-0.0026009528542607226,-12.791721123964019
T0191,top20,387,-0.004370526782827679,-22.26905907148552
T0191,top50,938,-0.003465749785825075,-17.18603257288418
T0191,top100,938,-0.003465749785825075,-17.18603257288418
T0192,top20,331,-0.005010928107981324,-25.140306161125654
T0192,top50,811,-0.005114621420735405,-24.520490761652223
T0192,top100,811,-0.005114621420735405,-24.520490761652223
T0193,top20,387,-0.005641945275766516,-26.85213026396759
T0193,top50,938,-0.004567219792894027,-20.934488966916934
T0193,top100,938,-0.004567219792894027,-20.934488966916934
T0194,top20,374,-0.0033761515374933645,-16.824770963337496
T0194,top50,925,-0.002535101266657474,-12.407715953154566
T0194,top100,925,-0.002535101266657474,-12.407715953154566
T0195,top20,17,-0.013737513576198845,-108.30694087396498
T0195,top50,24,-0.01131756275060882,-72.47595590461084
T0195,top100,24,-0.01131756275060882,-72.47595590461084
T0196,top20,368,-0.005120395728172555,-12.204638932756808
T0196,top50,893,-0.005097464654249471,-11.799623469966356
T0196,top100,893,-0.005097464654249471,-11.799623469966356
T0197,top20,368,-0.004196481368386094,-9.06644854405172
T0197,top50,893,-0.0037851543614470812,-8.210992975808404
T0197,top100,893,-0.0037851543614470812,-8.210992975808404
T0198,top20,368,-0.004196481368386094,-9.06644854405172
T0198,top50,893,-0.0037851543614470812,-8.210992975808404
T0198,top100,893,-0.0037851543614470812,-8.210992975808404
T0199,top20,368,-0.005120395728172555,-12.204638932756808
T0199,top50,893,-0.005097464654249471,-11.799623469966356
T0199,top100,893,-0.005097464654249471,-11.799623469966356
T0200,top20,368,-0.004196481368386094,-9.06644854405172
T0200,top50,893,-0.0037851543614470812,-8.210992975808404
T0200,top100,893,-0.0037851543614470812,-8.210992975808404
T0201,top20,368,-0.004196481368386094,-9.06644854405172
T0201,top50,893,-0.0037851543614470812,-8.210992975808404
T0201,top100,893,-0.0037851543614470812,-8.210992975808404
T0202,top20,368,-0.004196481368386094,-9.06644854405172
T0202,top50,893,-0.0037851543614470812,-8.210992975808404
T0202,top100,893,-0.0037851543614470812,-8.210992975808404
T0203,top20,319,-0.0031482225279113128,-7.5840216914830325
T0203,top50,743,-0.0034761791361950884,-8.132759884224013
T0203,top100,743,-0.0034761791361950884,-8.132759884224013
T0204,top20,341,-0.005202889254645472,-12.52737003217565
T0204,top50,834,-0.004524759947309018,-10.72459196202228
T0204,top100,834,-0.004524759947309018,-10.72459196202228
T0205,top20,248,-0.0037479912696461565,-8.656185033614367
T0205,top50,605,-0.004343723702636651,-9.7664500644128
T0205,top100,605,-0.004343723702636651,-9.7664500644128
T0206,top20,171,-0.0046067046833550875,-10.725886661165228
T0206,top50,428,-0.001960210256431439,-4.4640396269375
T0206,top100,428,-0.001960210256431439,-4.4640396269375
T0207,top20,152,-0.003358771736251631,-7.997086381279948
T0207,top50,391,-0.0007826592111337773,-1.8114345958521574
T0207,top100,391,-0.0007826592111337773,-1.8114345958521574
T0208,top20,368,-0.004312619670262231,-10.48748951886399
T0208,top50,894,-0.00387527328935303,-9.292188645241898
T0208,top100,894,-0.00387527328935303,-9.292188645241898
T0209,top20,369,-0.003472809768816668,-8.482541811498091
T0209,top50,901,-0.00328499196063928,-7.891319239997625
T0209,top100,901,-0.00328499196063928,-7.891319239997625
T0210,top20,368,-0.004196481368386094,-9.06644854405172
T0210,top50,893,-0.003819260947441215,-8.302686522104077
T0210,top100,893,-0.003819260947441215,-8.302686522104077
T0211,top20,273,-0.005990279043957548,-12.709909112054849
T0211,top50,672,-0.00439385200284603,-9.683441253657634
T0211,top100,672,-0.00439385200284603,-9.683441253657634
T0212,top20,135,-0.009122773300572002,-20.185271669889875
T0212,top50,324,-0.003296429308207502,-7.0488385530297535
T0212,top100,324,-0.003296429308207502,-7.0488385530297535
T0213,top20,64,-0.007697305335231118,-16.820694475604707
T0213,top50,140,-0.008873852387516316,-18.007562469983093
T0213,top100,140,-0.008873852387516316,-18.007562469983093
T0214,top20,32,-0.0026696922651901927,-5.924643134231974
T0214,top50,66,-0.010415324324012794,-17.96844389410734
T0214,top100,66,-0.010415324324012794,-17.96844389410734
T0215,top20,344,-0.005189774471476505,-12.219003782971503
T0215,top50,841,-0.004921422816659864,-11.344148552760851
T0215,top100,841,-0.004921422816659864,-11.344148552760851
T0216,top20,106,-0.007216795563441179,-14.975915400621323
T0216,top50,268,-0.010179765351635187,-21.274883665132876
T0216,top100,268,-0.010179765351635187,-21.274883665132876
T0217,top20,218,-0.0021916685542922435,-4.608057456866903
T0217,top50,521,-0.00186807173475344,-4.102511792011439
T0217,top100,521,-0.00186807173475344,-4.102511792011439
T0218,top20,368,-0.0049163976356511215,-10.796552954847193
T0218,top50,893,-0.004256350951874881,-9.498954000083817
T0218,top100,893,-0.004256350951874881,-9.498954000083817
T0219,top20,368,-0.0033532551781894366,-7.489217236978872
T0219,top50,893,-0.0034013975178821244,-7.643237115417368
T0219,top100,893,-0.0034013975178821244,-7.643237115417368
T0220,top20,368,-0.004312619670262231,-10.48748951886399
T0220,top50,893,-0.003974204359360431,-9.458504646162892
T0220,top100,893,-0.003974204359360431,-9.458504646162892
T0221,top20,369,-0.004152725215007733,-10.709364485141021
T0221,top50,901,-0.0034235924314786064,-8.597018245256626
T0221,top100,901,-0.0034235924314786064,-8.597018245256626
T0222,top20,356,-0.0031988197645120837,-7.057662679098257
T0222,top50,881,-0.0033396480295815284,-7.467445540538406
T0222,top100,881,-0.0033396480295815284,-7.467445540538406
T0223,top20,17,-0.01254574896473843,-45.73724001195194
T0223,top50,24,-0.010698071553899078,-33.50728368973613
T0223,top100,24,-0.010698071553899078,-33.50728368973613
T0224,top20,329,-0.00486569251578233,-5.342238078593435
T0224,top50,798,-0.003973625958696193,-4.131192063952707
T0224,top100,798,-0.003973625958696193,-4.131192063952707
T0225,top20,329,-0.005798985454606095,-7.0802026215942915
T0225,top50,798,-0.0056776753943272844,-6.844341247405264
T0225,top100,798,-0.0056776753943272844,-6.844341247405264
T0226,top20,100,-0.0066781340342399785,-12.021983769884605
T0226,top50,250,-0.0042148154051338035,-6.6125945212600845
T0226,top100,250,-0.0042148154051338035,-6.6125945212600845
T0227,top20,329,-0.00486569251578233,-5.342238078593435
T0227,top50,798,-0.003973625958696193,-4.131192063952707
T0227,top100,798,-0.003973625958696193,-4.131192063952707
T0228,top20,329,-0.005798985454606095,-7.0802026215942915
T0228,top50,798,-0.0056776753943272844,-6.844341247405264
T0228,top100,798,-0.0056776753943272844,-6.844341247405264
T0229,top20,100,-0.0066781340342399785,-12.021983769884605
T0229,top50,250,-0.0042148154051338035,-6.6125945212600845
T0229,top100,250,-0.0042148154051338035,-6.6125945212600845
T0230,top20,330,-0.0021605792456094834,-2.553188521609976
T0230,top50,806,-0.0027023444299558636,-3.1750145465222377
T0230,top100,806,-0.0027023444299558636,-3.1750145465222377
T0231,top20,243,-0.0028041748983110297,-3.3009616541890017
T0231,top50,592,-0.0034979558533531894,-3.9841172348072376
T0231,top100,592,-0.0034979558533531894,-3.9841172348072376
T0232,top20,246,-0.0032405167879016915,-3.714258690870419
T0232,top50,607,-0.0012564148677803144,-1.4118255039668757
T0232,top100,607,-0.0012564148677803144,-1.4118255039668757
T0233,top20,100,-0.0063532739940484395,-6.961017542362109
T0233,top50,244,-0.005989991437538935,-6.51243671816316
T0233,top100,244,-0.005989991437538935,-6.51243671816316
T0234,top20,51,-0.0004833091453118613,-0.453609504102763
T0234,top50,123,-0.002655845375601095,-2.553199115831572
T0234,top100,123,-0.002655845375601095,-2.553199115831572
T0235,top20,46,-0.0030913614367811303,-2.8386748709419822
T0235,top50,106,-0.004024228308221595,-3.7454356961892232
T0235,top100,106,-0.004024228308221595,-3.7454356961892232
T0236,top20,329,-0.003918494627420176,-4.510989474517701
T0236,top50,798,-0.0034276484159164403,-4.022836537958941
T0236,top100,798,-0.0034276484159164403,-4.022836537958941
T0237,top20,329,-0.004488192225324646,-5.3569997826378035
T0237,top50,798,-0.003927175483838612,-4.730028380234946
T0237,top100,798,-0.003927175483838612,-4.730028380234946
T0238,top20,330,-0.0021605792456094834,-2.553188521609976
T0238,top50,806,-0.002724914446951248,-3.200812317785747
T0238,top100,806,-0.002724914446951248,-3.200812317785747
T0239,top20,159,-0.0027962835331887693,-3.1808725930565496
T0239,top50,384,-0.0004697030334833649,-0.5181798420263778
T0239,top100,384,-0.0004697030334833649,-0.5181798420263778
T0240,top20,52,0.0015310949553012968,1.3905068744033855
T0240,top50,119,0.0030332155205674725,2.8546729576366174
T0240,top100,119,0.0030332155205674725,2.8546729576366174
T0241,top20,18,-0.007358674627526258,-9.00452418445167
T0241,top50,37,-0.02063557215227308,-20.613121555806178
T0241,top100,37,-0.02063557215227308,-20.613121555806178
T0242,top20,3,0.009511401942200381,11.719331818055446
T0242,top50,6,0.016534573800296593,20.75991265255289
T0242,top100,6,0.016534573800296593,20.75991265255289
T0243,top20,234,-0.0035328951381083298,-4.210887520689699
T0243,top50,567,-0.005247961422073133,-6.137318111730683
T0243,top100,567,-0.005247961422073133,-6.137318111730683
T0244,top20,21,-0.008117809269083114,-9.165680026337688
T0244,top50,39,-0.0005969018762012902,-0.6773469876361705
T0244,top100,39,-0.0005969018762012902,-0.6773469876361705
T0245,top20,65,0.003736131224259173,3.705394810910593
T0245,top50,149,-4.6839343070151196e-05,-0.04321510478007023
T0245,top100,149,-4.6839343070151196e-05,-0.04321510478007023
T0246,top20,329,-0.004488192225324646,-5.3569997826378035
T0246,top50,798,-0.003927175483838612,-4.730028380234946
T0246,top100,798,-0.003927175483838612,-4.730028380234946
T0247,top20,329,-0.005798985454606095,-7.0802026215942915
T0247,top50,798,-0.0056776753943272844,-6.844341247405264
T0247,top100,798,-0.0056776753943272844,-6.844341247405264
T0248,top20,329,-0.003901820324977893,-4.492089677173728
T0248,top50,798,-0.003261131392391553,-3.830600361784915
T0248,top100,798,-0.003261131392391553,-3.830600361784915
T0249,top20,311,-0.004997259973221435,-5.9832264314403005
T0249,top50,761,-0.004885909329879349,-5.497409094969391
T0249,top100,761,-0.004885909329879349,-5.497409094969391
T0250,top20,329,-0.002740120742435256,-3.3363504395980703
T0250,top50,798,-0.002837748898859316,-3.480513445745969
T0250,top100,798,-0.002837748898859316,-3.480513445745969
T0251,top20,318,-0.005662504064534847,-6.821553400072958
T0251,top50,787,-0.005620832328627509,-6.73871042516025
T0251,top100,787,-0.005620832328627509,-6.73871042516025
T0252,top20,17,-0.015863487523080175,-32.92134714489227
T0252,top50,24,-0.012025915891482242,-18.732122964080094
T0252,top100,24,-0.012025915891482242,-18.732122964080094
