trial_id,fold_id,feature_id,variant,market,timeframe,side,horizon_bars,valid_fold,trades,symbols_traded,aggregate_observations,aggregate_mean_net_return,aggregate_sum_net_return,mean_net_return,median_net_return,aggregate_hac_t,p_value,gross_return,net_return,funding_cashflow
T0008,F05,trend.ema_20_50_spread,ema_20_50,spot,15m,LONG,96,True,6805,91,3830,-0.01116099282807107,-42.746602531512195,-0.011097223209177474,-0.012251228678808897,-4.522830865614015,6.2866307441178526e-06,-1.0,-1.0,0.0
T0008,F06,trend.ema_20_50_spread,ema_20_50,spot,15m,LONG,96,True,6812,92,4177,-0.006295574746111551,-26.296615714507947,-0.005188821373259609,-0.006847292435214311,-3.632174208065619,0.0002844185112060635,-0.999999999982261,-1.0,0.0
T0008,F07,trend.ema_20_50_spread,ema_20_50,spot,15m,LONG,96,True,6801,97,4313,-0.0013298039632147565,-5.735444493345245,-0.001595195378817687,-0.0044409221902017544,-0.7037495589708221,0.4816267502530712,-0.5435146435550333,-0.9999999994100022,0.0
T0008,F08,trend.ema_20_50_spread,ema_20_50,spot,15m,LONG,96,True,7051,108,4844,-0.0007066637557097728,-3.4230792326581394,-0.0005435063675289185,-0.004192842942346006,-0.5953142333048895,0.5516612589838308,6107.097961097605,-0.999996145943513,0.0
T0009,F01,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,4,True,74288,69,13850,-0.0028281647648315204,-39.17008199291656,-0.002819841726989153,-0.003,-21.16293222205621,7.380720015990907e-98,1395.9561326508426,-1.0,0.0
T0009,F02,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,4,True,72579,89,15006,-0.002793653475117477,-41.92156404761286,-0.002796535769255355,-0.0030773993808049767,-19.838563653940117,1.7708958602038186e-86,815.0703874900803,-1.0,0.0
T0009,F03,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,4,True,71542,96,13569,-0.0026186664512946865,-35.5326850776176,-0.0025448699580746816,-0.0030142220120221693,-11.6980612346745,1.8462789194709135e-31,24108919.301270247,-1.0,0.0
T0009,F04,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,4,True,70000,100,14120,-0.0029086910375738396,-41.07071745054262,-0.0029210476699840534,-0.0031919846522852043,-17.97802963885086,1.811245305296965e-71,-0.9150518707145933,-1.0,0.0
T0009,F05,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,4,True,57804,91,12408,-0.003255708993425109,-40.39683719041875,-0.003195346226585876,-0.003,-18.655710004309853,1.2633337659681284e-76,-0.999999958606733,-1.0,0.0
T0009,F06,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,4,True,66439,92,14347,-0.003152457130813399,-45.22830245577984,-0.0031002766986192786,-0.003,-24.691379929345306,7.355296820155203e-132,-0.9999883852670362,-1.0,0.0
T0009,F07,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,4,True,70080,97,13981,-0.0029349362753767058,-41.03334406604172,-0.0028991666428585467,-0.003,-21.162688740974996,7.179309973298756e-98,6.042093060280989,-1.0,0.0
T0009,F08,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,4,True,72317,108,15821,-0.0029437994539001375,-46.57385116015408,-0.002951270241340154,-0.003,-29.52851100320226,1.3760603468294345e-186,-0.7667900856615135,-1.0,0.0
T0010,F01,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,16,True,25497,69,10673,-0.0023261662958858243,-24.827172875989405,-0.002232788505542371,-0.003,-5.384863536006707,7.403818329916314e-08,179842.61956269218,-1.0,0.0
T0010,F02,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,16,True,25034,89,11392,-0.0020786812797666024,-23.680337139101134,-0.0021668397825007836,-0.003265325244703907,-4.590774810992118,4.463293727304161e-06,83978.78958984725,-1.0,0.0
T0010,F03,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,16,True,24643,96,10031,-0.001952750235147233,-19.588037608761894,-0.001620451234451315,-0.0035309264666842895,-2.823622172711348,0.004757791753339792,8760872.641797205,-1.0,0.0
T0010,F04,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,16,True,24204,100,10709,-0.002652306822234818,-28.40355375931267,-0.002672552602525605,-0.004061973641794889,-5.331851503713296,9.919450656375959e-08,-0.9010707337961867,-1.0,0.0
T0010,F05,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,16,True,20050,91,9094,-0.0041099774280273504,-37.37613473048072,-0.003840207725870888,-0.0039315169189856865,-7.266245433186029,4.0008834807540635e-13,-0.9999999999704899,-1.0,0.0
T0010,F06,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,16,True,23020,92,10601,-0.003386427063284321,-35.899513297877085,-0.0032175428438569104,-0.0037898895929014383,-8.41620708468852,4.389387427231811e-17,-0.9999826648803471,-1.0,0.0
T0010,F07,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,16,True,24208,97,10525,-0.0027113842454824437,-28.53731918370272,-0.0024399443234732455,-0.0038016675507674376,-5.839896283535252,5.377935493202677e-09,792.1225290322564,-1.0,0.0
T0010,F08,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,16,True,24986,108,11676,-0.0026350879122469363,-30.767286463395227,-0.002615416004713537,-0.0034151135091618464,-8.065115152096238,8.029970297270116e-16,20.751747136406667,-1.0,0.0
T0011,F01,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,48,True,9821,69,6272,-0.0005889420373507237,-3.6938444582637393,-0.0008271498656468779,-0.003,-0.5628303401496817,0.5735705385418328,725532.7726749923,-0.9999998869341563,0.0
T0011,F02,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,48,True,9718,89,6557,-0.00020695991599749332,-1.3570361691955637,4.144033104761571e-05,-0.0032739622052238545,-0.1885618157975076,0.8504420987671167,209474905.10200265,-0.9999550878627428,0.0
T0011,F03,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,48,True,9542,96,5872,0.0004607445008918685,2.7054917092370516,0.00041709512674346254,-0.005201166520950482,0.2690863272171768,0.7878727073685514,73260.86796799621,-0.9999999747567936,0.0
T0011,F04,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,48,True,9489,100,6144,-0.0027206256133491258,-16.71552376841703,-0.002817614333208289,-0.005718481102622072,-2.2999256037995774,0.021485801559010632,-0.9999350202983637,-1.0,0.0
T0011,F05,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,48,True,7893,91,5237,-0.005605340708776062,-29.355169291860236,-0.0058728795840858146,-0.00562424143021156,-4.051001464281452,5.173675321702397e-05,-0.9999999999999736,-1.0,0.0
T0011,F06,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,48,True,9079,92,6221,-0.004236707221819169,-26.356555626937052,-0.0038510130085166235,-0.00578551532033422,-4.408040830931922,1.0606381879293973e-05,-0.9999993936663701,-1.0,0.0
T0011,F07,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,48,True,9432,97,6094,-0.001710384368901323,-10.423082344084662,-0.0013277471402284996,-0.004669061787574366,-1.6262836656944213,0.10394103798711739,4646.034302397727,-0.9999999977006591,0.0
T0011,F08,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,48,True,9758,108,6796,-0.0012950161089349318,-8.800929476321796,-0.0014706024305252718,-0.004351353819126766,-1.7052971073707592,0.08818473299641576,3932.3481473439815,-0.9999999992680522,0.0
T0012,F01,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,96,True,5464,69,3836,0.001155344175970932,4.431900259024495,0.0010409740018466349,-0.002699383464237923,0.6141007239650151,0.5391851962587267,398419.85449124523,-0.9701022096926448,0.0
T0012,F02,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,96,True,5410,89,4037,0.002045539308294902,8.257842187586519,0.002753697995860805,-0.0035749205889903353,0.9896811611362705,0.3223893135603134,94622835.21653941,7.416585947318522,0.0
T0012,F03,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,96,True,5293,96,3553,0.004110505259577341,14.604625187278293,0.003083770969371005,-0.00480364083778406,1.2392404877766643,0.2153383262050389,640.0722133093045,-0.9999243031583434,0.0
T0012,F04,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,96,True,5309,100,3789,-0.003491803853480492,-13.230444800837583,-0.001904230014742658,-0.00854235946159931,-1.6466291428782478,0.09971724745536614,-0.9992427932557839,-0.999999999915681,0.0
T0012,F05,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,96,True,4502,91,3382,-0.0077588009760305035,-26.240264900935163,-0.00886932799671268,-0.010868613842082039,-3.1441785008911003,0.0016799785260946454,-0.9999999999999999,-1.0,0.0
T0012,F06,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,96,True,5104,92,3938,-0.005879836610418953,-23.154796571829834,-0.004772254423936015,-0.007731520095136332,-3.327353805203997,0.0008847974355246571,-0.9999999501435325,-0.9999999999999899,0.0
T0012,F07,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,96,True,5246,97,3767,-0.000829059935637618,-3.123068777546907,-6.134186888961624e-05,-0.004891551823868576,-0.4465659083928298,0.6552141917050588,1923.6435606274244,-0.9997251499097844,0.0
T0012,F08,trend.ema_20_50_spread,ema_50_200,spot,15m,LONG,96,True,5481,108,4284,2.917343099973547e-05,0.12497897840286676,-0.00016600756206957697,-0.004906048592852483,0.02302278337907749,0.981633171743345,2801.5042488508393,-0.9998020901736137,0.0
T0013,F01,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,4,True,80978,69,15217,-0.0029662287682356635,-45.13710316624209,-0.002939984251402106,-0.0031239795993633886,-22.119304110026338,9.845511545328541e-107,-0.8509603262281278,-1.0,0.0
T0013,F02,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,4,True,80395,89,15610,-0.00268091370262606,-41.849062897992795,-0.002835531840471223,-0.0032409058058298053,-19.96140297566074,1.4726096071991006e-87,100.49968887156335,-1.0,0.0
T0013,F03,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,4,True,79632,96,14423,-0.002715912079384676,-39.17159992096518,-0.002834538836645631,-0.003540422676365504,-12.69982493472194,9.323346547470257e-37,-0.969627270711185,-1.0,0.0
T0013,F04,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,4,True,77833,100,14758,-0.0028868045134581273,-42.603461009615046,-0.003081628095659043,-0.0036329113924050667,-18.364707483465175,1.69942610903715e-74,-0.9999997085992615,-1.0,0.0
T0013,F05,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,4,True,74879,91,13744,-0.003315906910646218,-45.57382457992162,-0.0031881532120563646,-0.003508593996207507,-18.96778517076845,3.2275800897244843e-79,-0.9999999995305016,-1.0,0.0
T0013,F06,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,4,True,76883,92,14899,-0.003157476275374493,-47.04323902680457,-0.0031313629681020178,-0.003351626066122157,-24.435572565165174,2.4807828294044317e-129,-0.9999998743816921,-1.0,0.0
T0013,F07,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,4,True,76400,97,14843,-0.002998155520809798,-44.501622395379826,-0.0030000148970729078,-0.0034233501108004135,-23.07643507235598,8.631793169402942e-116,-0.9948156669417055,-1.0,0.0
T0013,F08,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,4,True,79009,108,15823,-0.002914242650324818,-46.11206145608959,-0.002974170129732125,-0.003167140230653451,-29.274756893776154,1.6363740161215735e-183,-0.9367511938765889,-1.0,0.0
T0014,F01,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,16,True,31275,69,11565,-0.002878104305594584,-33.28527629420137,-0.002795592770447057,-0.003405844155844104,-6.896314072616301,5.615027457274929e-12,-0.9379265840091886,-1.0,0.0
T0014,F02,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,16,True,31182,89,11974,-0.0025391256152299353,-30.403490116763244,-0.0026026225121987662,-0.0034003202562049558,-5.898484001726323,3.767686373759881e-09,1.2280286118763635,-1.0,0.0
T0014,F03,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,16,True,30995,96,10569,-0.002363772287411798,-24.982709305655295,-0.002441462197086948,-0.004279361342817698,-3.40511647899497,0.000663818338983089,-0.9982865517675166,-1.0,0.0
T0014,F04,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,16,True,30437,100,10787,-0.002962342028944974,-31.954783466229436,-0.0028625038465420675,-0.004337287199253301,-6.078500347581817,1.2541450494038732e-09,-0.9996456269111403,-1.0,0.0
T0014,F05,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,16,True,29138,91,9961,-0.004149733845215804,-41.33549883219462,-0.0035239452891848867,-0.0038788097449759503,-7.036934568569009,2.0946195642308233e-12,-0.999999999996282,-1.0,0.0
T0014,F06,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,16,True,30007,92,10952,-0.0035156485841768025,-38.50338329390434,-0.003594495538766019,-0.00403986135181966,-8.398722937856693,5.070249625896608e-17,-0.9999999999969564,-1.0,0.0
T0014,F07,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,16,True,29809,97,11084,-0.0029064094482077643,-32.21464232393486,-0.002868600486566381,-0.004049317943336847,-6.891903792980657,5.803914294943378e-12,-0.9739374217766047,-1.0,0.0
T0014,F08,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,16,True,30843,108,12258,-0.002662102553393975,-32.632053099503345,-0.00282885548607118,-0.0035466472303207182,-8.766371804931504,2.086794895688609e-18,-0.7849035348454395,-1.0,0.0
T0015,F01,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,48,True,13736,69,6737,-0.0027853415100459467,-18.764845753179543,-0.002610468718835755,-0.0032996554030211263,-2.63556148804456,0.0084190682135845,-0.9994911192945621,-1.0,0.0
T0015,F02,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,48,True,13727,89,7235,-0.0017446992143092953,-12.622898815527751,-0.0012831690559031994,-0.0032292677564736945,-1.7220861587611092,0.08509665798340264,17280.73155263442,-0.999999999999979,0.0
T0015,F03,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,48,True,13539,96,6117,-0.00010441283532943688,-0.6386933137101654,0.00011138990632430213,-0.0031006927662315916,-0.0642583021270278,0.9487666549155458,116130.78472423421,-0.9999999999997629,0.0
T0015,F04,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,48,True,13474,100,6172,-0.0030815334432276503,-19.01922441160106,-0.0019756136033840747,-0.004716998322410623,-2.6415528434902042,0.00827350415914817,-0.5591828223702242,-1.0,0.0
T0015,F05,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,48,True,12999,91,5724,-0.007248886409444626,-41.49262580766104,-0.00587021374356532,-0.005859866539561384,-5.247202856998635,1.5998647869471017e-07,-1.0,-1.0,0.0
T0015,F06,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,48,True,13513,92,6489,-0.005404831310267705,-35.07195037232714,-0.004835162838426519,-0.00571862256456723,-5.5256577701091985,3.410104513487474e-08,-0.9999999999999992,-1.0,0.0
T0015,F07,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,48,True,13326,97,6905,-0.0018978046980945983,-13.104341440343202,-0.0019591340299502436,-0.00394399659227884,-1.8724037727868035,0.06119299896916729,90.38711579085471,-0.9999999999999997,0.0
T0015,F08,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,48,True,13730,108,7340,-0.0019160047980872846,-14.063475217960669,-0.0019418190571668392,-0.0041163830063014025,-2.7151966312994835,0.006639139975034632,432.443488863041,-0.9999999999999994,0.0
T0016,F01,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,96,True,7605,69,4574,-0.00044300792170907634,-2.026318233897315,-0.00044520565387223354,-0.0019299908284927643,-0.21720406832048703,0.8280590040081798,15.377034302362144,-0.9999999981345197,0.0
T0016,F02,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,96,True,7673,89,4757,0.0008564081102172737,4.073933380303571,0.0012579115969504838,-0.0028999099189269658,0.4609323154068782,0.6448682424541151,21726931.687637,-0.9978775589063135,0.0
T0016,F03,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,96,True,7609,96,4089,0.0030431330666943353,12.443371109713137,0.0032709270055957767,-0.003,0.9436712785866866,0.3453934216871268,132271.48511350772,-0.9999853646774405,0.0
T0016,F04,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,96,True,7648,100,4062,-0.00026605706605543216,-1.0807238023171655,0.00038005656557831875,-0.005461243473371733,-0.12593849709653962,0.8997868432072669,16229.408904676104,-0.999998329128236,0.0
T0016,F05,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,96,True,7563,91,3901,-0.011693293127304836,-45.61553648961616,-0.009820168428761001,-0.009395112783321054,-4.50804624681929,6.734817502176897e-06,-1.0,-1.0,0.0
T0016,F06,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,96,True,7677,92,4363,-0.006024889983167522,-26.2865949965599,-0.005221876706853843,-0.005838489923360887,-3.5108456785163975,0.0004512036303149934,-0.999999999999728,-1.0,0.0
T0016,F07,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,96,True,7521,97,4516,-0.0022695132587680846,-10.24912187659667,-0.001157080784892238,-0.004047572097609084,-1.2586547659836103,0.2082201329455395,12.11656259763412,-0.9999999980369718,0.0
T0016,F08,trend.ema_50_200_regime,ema_10_30,spot,15m,LONG,96,True,7789,108,4968,-0.0011272384351674008,-5.600120545911647,-0.0008828628278673503,-0.004213408160169904,-0.9519560651064487,0.34116558436223104,1898.5668734350527,-0.9999998701093071,0.0
T0017,F01,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,4,True,78301,69,14941,-0.0029596556967505707,-44.22021576515028,-0.0029087957829133752,-0.003,-22.18737909118258,2.4445021733398337e-107,0.6284209794367963,-1.0,0.0
T0017,F02,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,4,True,77071,89,15472,-0.0026697187535453153,-41.30588855485312,-0.002845529295040931,-0.003179083094555721,-19.07710424468985,3.2568326766546987e-80,34.54748458215415,-1.0,0.0
T0017,F03,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,4,True,76008,96,14381,-0.00232126686070062,-33.382138723735615,-0.002483766610883175,-0.0033155165776017044,-10.561171464769735,5.614284883366965e-26,11669160549.598429,-1.0,0.0
T0017,F04,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,4,True,74464,100,14715,-0.002799457456288392,-41.19401646928369,-0.0028607622794282668,-0.003427055765099216,-17.730638068778703,1.2873624677097325e-69,8.767872728301436,-1.0,0.0
T0017,F05,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,4,True,69922,91,13528,-0.003485657895102505,-47.15398000494669,-0.003290940518724196,-0.0035188441332701355,-19.868342396790574,1.308459956803367e-86,-0.9999999999986415,-1.0,0.0
T0017,F06,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,4,True,72467,92,14665,-0.0031584820090366918,-46.31913866252309,-0.0031428362122272457,-0.0032869391023737623,-23.590142952321028,8.545401027541033e-121,-0.9999998715280948,-1.0,0.0
T0017,F07,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,4,True,73534,97,14655,-0.002953120215215871,-43.27797675398859,-0.0029613488077385023,-0.003307384939106481,-22.090863857459592,2.0941225571556495e-106,-0.9011806448445638,-1.0,0.0
T0017,F08,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,4,True,75351,108,15770,-0.002869890204079045,-45.258168518326535,-0.0029900805293494436,-0.003121747961956742,-29.371196864847427,1.1580144841163717e-184,-0.9868290242002309,-1.0,0.0
T0018,F01,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,16,True,28651,69,11432,-0.0027292635256972097,-31.2009406257705,-0.0025564178814384835,-0.003099980003999134,-6.486811989149546,9.129047502013462e-11,60.555418498055516,-1.0,0.0
T0018,F02,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,16,True,28270,89,11901,-0.0024115214597042276,-28.699516891940014,-0.0024522559711057414,-0.0033999400099981565,-5.671378191431257,1.4495316354797324e-08,137.87305031186372,-1.0,0.0
T0018,F03,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,16,True,27763,96,10851,-0.0012296322900843116,-13.342739979704866,-0.0009076255724152676,-0.0033714710252600285,-1.8294164629993543,0.06736467118230426,1.9841769234492468e+16,-1.0,0.0
T0018,F04,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,16,True,27345,100,10929,-0.0024553405945138542,-26.834417357441914,-0.0024161231143029426,-0.004261988894497579,-5.197106134701713,2.0606629444288274e-07,172.23771266206376,-1.0,0.0
T0018,F05,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,16,True,25917,91,10256,-0.004098823292350714,-42.03753168634892,-0.003982077493485857,-0.004526717557251867,-7.0644469501975795,1.7173060282115576e-12,-0.9999999999999994,-1.0,0.0
T0018,F06,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,16,True,26796,92,11092,-0.003419803023059349,-37.9324551317743,-0.0035513320292663293,-0.0039021216338289673,-8.19072349994457,2.8813076060366015e-16,-0.9999999998267357,-1.0,0.0
T0018,F07,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,16,True,27062,97,11041,-0.0027669335245236798,-30.549713044265946,-0.0026254211133704864,-0.003904568089307112,-6.428772248680088,1.3394649521465594e-10,18.667224180690873,-1.0,0.0
T0018,F08,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,16,True,27770,108,12050,-0.0027112841385692438,-32.670973869759386,-0.0028911876455800824,-0.0036021998441527177,-8.671468172722989,4.809347967818017e-18,-0.9660067966018858,-1.0,0.0
T0019,F01,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,48,True,12077,69,6675,-0.001766384456854255,-11.790616249502152,-0.0011845652229124579,-0.0030998801438274467,-1.6766243731937194,0.09366279106582336,116841.38211901468,-0.9999999999795522,0.0
T0019,F02,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,48,True,12105,89,7024,-0.0013570104745100064,-9.531641572958286,-0.000672206773565781,-0.003299970002999639,-1.2989836084308608,0.19399219925120847,5052669.4545205925,-0.9999999991829291,0.0
T0019,F03,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,48,True,11776,96,6330,0.0015060191623108457,9.533101297427653,0.0016687200187307009,-0.0027564410203311214,0.9090443002290984,0.36336135668674796,262530153025.30377,-0.9998870280120388,0.0
T0019,F04,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,48,True,11793,100,6261,-0.0020309628524634578,-12.71585841927371,-0.0017406265286649455,-0.00476787086856256,-1.686190771781134,0.0918088923491244,3.1326499949887863,-0.9999999999999983,0.0
T0019,F05,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,48,True,11307,91,5808,-0.007878414278966683,-45.757830132238496,-0.007710577083193966,-0.007618722506060102,-5.529584725817345,3.349929513260514e-08,-1.0,-1.0,0.0
T0019,F06,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,48,True,11676,92,6458,-0.0048321789935746205,-31.2062119405049,-0.004346791368151059,-0.0056592404142583016,-5.068359306262702,4.124214171281559e-07,-0.999999999972303,-1.0,0.0
T0019,F07,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,48,True,11662,97,6649,-0.001771605299750156,-11.779403638038787,-0.001806351136785345,-0.004216420275535479,-1.7093546403292583,0.08743194731536946,231.803957632089,-0.99999999999986,0.0
T0019,F08,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,48,True,12001,108,7191,-0.0021446732092525495,-15.422345047735083,-0.0020834396878394727,-0.004231319315183832,-3.148555622549019,0.001647510122010442,53.0891473920911,-0.9999999999999882,0.0
T0020,F01,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,96,True,6891,69,4250,0.0005698008404263731,2.4216535718120857,0.0010095691157252827,-0.0023995196156924,0.2885731027692019,0.7729221574706209,3164704.1667884686,-0.996757217551715,0.0
T0020,F02,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,96,True,6994,89,4638,0.0003599041873419478,1.6692356208919539,0.0006491193075784642,-0.0033898188132691605,0.1890172669245292,0.8500875558566654,44571.365082873795,-0.9999670382518511,0.0
T0020,F03,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,96,True,6893,96,3997,0.004680742166974135,18.70892644139562,0.004760663211592876,-0.002880743102976144,1.4692840082508805,0.14183449193824524,8618392.531672364,-0.9916811117409696,0.0
T0020,F04,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,96,True,6920,100,3958,-0.0009965764190750976,-3.9444494666992362,-7.146193610162892e-05,-0.004958875501447188,-0.4769947593141873,0.6333921946172413,247.84801157354565,-0.9999997736336393,0.0
T0020,F05,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,96,True,6805,91,3830,-0.01116099282807107,-42.746602531512195,-0.011097223209177474,-0.012251228678808897,-4.522830865614015,6.2866307441178526e-06,-1.0,-1.0,0.0
T0020,F06,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,96,True,6812,92,4177,-0.006295574746111551,-26.296615714507947,-0.005188821373259609,-0.006847292435214311,-3.632174208065619,0.0002844185112060635,-0.999999999982261,-1.0,0.0
T0020,F07,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,96,True,6801,97,4313,-0.0013298039632147565,-5.735444493345245,-0.001595195378817687,-0.0044409221902017544,-0.7037495589708221,0.4816267502530712,-0.5435146435550333,-0.9999999994100022,0.0
T0020,F08,trend.ema_50_200_regime,ema_20_50,spot,15m,LONG,96,True,7051,108,4844,-0.0007066637557097728,-3.4230792326581394,-0.0005435063675289185,-0.004192842942346006,-0.5953142333048895,0.5516612589838308,6107.097961097605,-0.999996145943513,0.0
T0021,F01,trend.ema_50_200_regime,ema_50_200,spot,15m,LONG,4,True,74288,69,13850,-0.0028281647648315204,-39.17008199291656,-0.002819841726989153,-0.003,-21.16293222205621,7.380720015990907e-98,1395.9561326508426,-1.0,0.0
T0021,F02,trend.ema_50_200_regime,ema_50_200,spot,15m,LONG,4,True,72579,89,15006,-0.002793653475117477,-41.92156404761286,-0.002796535769255355,-0.0030773993808049767,-19.838563653940117,1.7708958602038186e-86,815.0703874900803,-1.0,0.0
T0021,F03,trend.ema_50_200_regime,ema_50_200,spot,15m,LONG,4,True,71542,96,13569,-0.0026186664512946865,-35.5326850776176,-0.0025448699580746816,-0.0030142220120221693,-11.6980612346745,1.8462789194709135e-31,24108919.301270247,-1.0,0.0
T0021,F04,trend.ema_50_200_regime,ema_50_200,spot,15m,LONG,4,True,70000,100,14120,-0.0029086910375738396,-41.07071745054262,-0.0029210476699840534,-0.0031919846522852043,-17.97802963885086,1.811245305296965e-71,-0.9150518707145933,-1.0,0.0
T0021,F05,trend.ema_50_200_regime,ema_50_200,spot,15m,LONG,4,True,57804,91,12408,-0.003255708993425109,-40.39683719041875,-0.003195346226585876,-0.003,-18.655710004309853,1.2633337659681284e-76,-0.999999958606733,-1.0,0.0
T0021,F06,trend.ema_50_200_regime,ema_50_200,spot,15m,LONG,4,True,66439,92,14347,-0.003152457130813399,-45.22830245577984,-0.0031002766986192786,-0.003,-24.691379929345306,7.355296820155203e-132,-0.9999883852670362,-1.0,0.0
T0021,F07,trend.ema_50_200_regime,ema_50_200,spot,15m,LONG,4,True,70080,97,13981,-0.0029349362753767058,-41.03334406604172,-0.0028991666428585467,-0.003,-21.162688740974996,7.179309973298756e-98,6.042093060280989,-1.0,0.0
T0021,F08,trend.ema_50_200_regime,ema_50_200,spot,15m,LONG,4,True,72317,108,15821,-0.0029437994539001375,-46.57385116015408,-0.002951270241340154,-0.003,-29.52851100320226,1.3760603468294345e-186,-0.7667900856615135,-1.0,0.0
