trial_id,feature_id,variant,market,timeframe,side,horizon_bars,valid_fold_count,positive_fold_fraction,aggregate_observations,aggregate_mean_net_return,aggregate_sum_net_return,aggregate_hac_t,p_value,bootstrap_ci_low,bootstrap_ci_high,best_fold_aggregate_mean,worst_fold_aggregate_mean,max_top_symbol_share_abs,fdr_q_value,bonferroni_p,catastrophic_reversal,temporal_replication,horizon_decay_position,spot_um_consistency_note,um_long_short_mean_delta
T0079,volatility.bollinger_bandwidth,bb20_2s_filter,spot,15m,LONG,48,8,0.0,60973,-0.002664159798907135,-162.44181541876475,-5.755387979484284,8.685596100712761e-09,-0.0038690565069673904,-0.0014219297333176331,-0.00012459917808673642,-0.007368097946182581,0.021692369412853803,2.6584253652383998e-08,6.5663106521388476e-06,True,NO_REPLICATION,3,same_direction,
T0080,volatility.bollinger_bandwidth,bb20_2s_filter,spot,15m,LONG,96,8,0.375,38775,-0.0020441363511416125,-79.26138701551602,-2.465609538660696,0.013682331826619768,-0.004396968738906528,0.00045399824754753314,0.004207047488037446,-0.010915810582224371,0.02688804509062807,0.02137157615893501,1.0,True,NO_REPLICATION,4,same_direction,
T0081,volatility.realized_percentile,rv20_p100_filter,spot,15m,LONG,4,8,0.0,64834,-0.0033665751234753325,-218.2685315553997,-41.46682961478963,0.0,-0.0035466945475250682,-0.003182764259790543,-0.0031089483743871726,-0.0039140240656947226,0.019104319526226134,0.0,0.0,True,NO_REPLICATION,1,same_direction,
T0082,volatility.realized_percentile,rv20_p100_filter,spot,15m,LONG,16,8,0.0,44222,-0.0034830747800380646,-154.02853292284328,-14.728930181401052,5.4929175812852226e-49,-0.0040336003218274805,-0.0029088862718270945,-0.0026711370146190595,-0.005927918363002626,0.018969063035080683,4.194591607526898e-48,4.152645691451629e-46,True,NO_REPLICATION,2,same_direction,
T0083,volatility.realized_percentile,rv20_p100_filter,spot,15m,LONG,48,8,0.125,31189,-0.0027674789956980994,-86.31490239682802,-4.73511773851981,2.1988925063134348e-06,-0.004278387409336851,-0.001207694701081643,0.001264936204095655,-0.007895409973758014,0.024348847383015897,5.7521201895258014e-06,0.0016623627347729566,True,NO_REPLICATION,3,same_direction,
T0084,volatility.realized_percentile,rv20_p100_filter,spot,15m,LONG,96,8,0.375,24083,-0.0014711175164406189,-35.428923148439424,-1.5298959795726497,0.12605561330939308,-0.004161793134846201,0.0012903534436589622,0.004469604147215197,-0.009748166093664176,0.03619146377115782,0.16837110187615045,1.0,True,NO_REPLICATION,4,same_direction,
T0085,volume.rvol,rvol20_filter,spot,15m,LONG,4,8,0.0,72837,-0.003240161270526593,-236.00362646134545,-44.63322429967839,0.0,-0.003427850812352227,-0.003064175974669367,-0.002784456134661214,-0.0037117400742176705,0.020105490508965488,0.0,0.0,True,NO_REPLICATION,1,same_direction,
T0086,volume.rvol,rvol20_filter,spot,15m,LONG,16,8,0.0,60802,-0.0033689503714815785,-204.83892048682293,-16.689929014687706,2.137436643499534e-62,-0.0037904525555211835,-0.0029475418217144215,-0.0026932613051975384,-0.005040564528427059,0.020920204881421885,1.9236929791495806e-61,1.6159021024856478e-59,True,NO_REPLICATION,2,same_direction,
T0087,volume.rvol,rvol20_filter,spot,15m,LONG,48,8,0.0,43704,-0.0031547165733268523,-137.87373312067675,-6.306831481401886,2.8752278094922024e-10,-0.004442165230852711,-0.0018741393804183103,-0.000173376165721879,-0.008862588210111422,0.01906449397186712,9.32906533895324e-10,2.173672223976105e-07,True,NO_REPLICATION,3,same_direction,
T0088,volume.rvol,rvol20_filter,spot,15m,LONG,96,8,0.375,31239,-0.0019449421025731965,-60.75804634228409,-2.050948208696937,0.040280313875249364,-0.0046418766382081925,0.0007754389164491685,0.004077295339025433,-0.012917352442912386,0.04875719818776406,0.05745644771639343,1.0,True,NO_REPLICATION,4,same_direction,
T0089,volume.vwap_deviation,vwap_dev20_reversal,spot,15m,LONG,4,8,0.0,121201,-0.0026746228139399785,-324.1669596723393,-47.49786565557995,0.0,-0.002807496644749466,-0.0025430371538778243,-0.002235986659886602,-0.0031616276497350632,0.020175743695151033,0.0,0.0,True,NO_REPLICATION,1,same_direction,
T0090,volume.vwap_deviation,vwap_dev20_reversal,spot,15m,LONG,16,8,0.0,90120,-0.002387492357354539,-215.16081124479103,-12.637335156530655,1.4118237146887638e-36,-0.002857511726811746,-0.0018668818899299185,-0.0006609497115596631,-0.003976682052360787,0.02148710446710546,9.445475471723057e-36,1.0673387283047055e-33,True,NO_REPLICATION,2,same_direction,
T0091,volume.vwap_deviation,vwap_dev20_reversal,spot,15m,LONG,48,8,0.125,56121,-0.002004529999079946,-112.49622807836565,-4.1668038909557525,3.093619320240686e-05,-0.0032162261931168276,-0.0007295575396567831,0.0018664639587808788,-0.0066528172598970285,0.021026773827229082,7.19623448031372e-05,0.023387762061019588,True,NO_REPLICATION,3,same_direction,
T0092,volume.vwap_deviation,vwap_dev20_reversal,spot,15m,LONG,96,8,0.375,37383,-0.0019822502335186303,-74.10246047962696,-2.2728255136578372,0.02304234703150647,-0.0044084860082354484,0.0005154514473685666,0.003547287566232473,-0.011833133510598486,0.024863070965013202,0.0345635205472597,1.0,True,NO_REPLICATION,4,same_direction,
T0093,orderflow.taker_ratio,ratio_sign,spot,15m,LONG,4,8,0.0,138435,-0.003009677457853614,-416.6446988779651,-57.07629167417351,0.0,-0.003116020314751987,-0.002897381999427398,-0.0027027148489905685,-0.0034222691074066664,0.020911135622792912,0.0,0.0,True,NO_REPLICATION,1,same_direction,
T0094,orderflow.taker_ratio,ratio_sign,spot,15m,LONG,16,8,0.0,122082,-0.0028562144540712317,-348.6923729819241,-15.41913449633649,1.367748445935855e-53,-0.0032446438900511055,-0.0024471599666623955,-0.0020312109532659517,-0.004400898363097699,0.021073431195115788,1.148908694586118e-52,1.0340178251275063e-50,True,NO_REPLICATION,2,same_direction,
T0095,orderflow.taker_ratio,ratio_sign,spot,15m,LONG,48,8,0.0,75372,-0.002510240242883871,-189.20182758664313,-5.459771478148387,4.7824797355072484e-08,-0.003616543919789341,-0.0013965771118538137,-0.0002479724212763341,-0.006376722135208911,0.020895609047960662,1.3695282878952577e-07,3.61555468004348e-05,True,NO_REPLICATION,3,same_direction,
T0096,orderflow.taker_ratio,ratio_sign,spot,15m,LONG,96,8,0.375,39409,-0.0024880090882998746,-98.04995016080976,-2.830819792474712,0.004645237020054058,-0.004781348349170405,-4.989161510833658e-05,0.001521820412580417,-0.010497590916741783,0.025840717126293343,0.00799954256756462,1.0,True,NO_REPLICATION,4,same_direction,
T0097,orderflow.cvd,cvd_slope6_sign,spot,15m,LONG,4,8,0.0,136504,-0.0030322685599106533,-413.9167875020438,-56.57391495618502,0.0,-0.003129853777731667,-0.0029344050739490324,-0.0027989914805313064,-0.0033644680947518407,0.022451804974298457,0.0,0.0,True,NO_REPLICATION,1,same_direction,
T0098,orderflow.cvd,cvd_slope6_sign,spot,15m,LONG,16,8,0.0,116501,-0.0028369814250579677,-330.5111730006783,-15.218762609927202,2.9814754829537483e-52,-0.0032387594684051674,-0.0024141086397899752,-0.0018757982280205323,-0.004275197785514588,0.019694611502249312,2.4499950707750363e-51,2.2539954651130335e-49,True,NO_REPLICATION,2,same_direction,
T0099,orderflow.cvd,cvd_slope6_sign,spot,15m,LONG,48,8,0.0,76232,-0.0024831744579599294,-189.29735527920133,-5.472580190990418,4.449224188357062e-08,-0.0036585112550676737,-0.0012993596125399757,-1.3640926233817762e-06,-0.006946979215073698,0.022978694875441165,1.2789404891246916e-07,3.363613486397939e-05,True,NO_REPLICATION,3,same_direction,
T0100,orderflow.cvd,cvd_slope6_sign,spot,15m,LONG,96,8,0.375,48037,-0.0018776005256443706,-90.19429645037863,-2.3344075305386727,0.01957849198964485,-0.004179413895569597,0.0005280885941379392,0.0020578481320898023,-0.009828327761398093,0.02558871164727347,0.029841411177765134,1.0,True,NO_REPLICATION,4,same_direction,
T0101,context.btc_regime,regime_follow,spot,15m,LONG,4,8,0.0,10232,-0.0028623302413380014,-29.287363029370432,-33.28242913834256,1.0358356553882229e-230,-0.0029788583451177612,-0.0027609878468649943,-0.0026053323462037073,-0.003226689506159996,0.02026195734335244,1.4238031917699935e-229,7.830917554734965e-228,True,NO_REPLICATION,1,same_direction,
T0102,context.btc_regime,regime_follow,spot,15m,LONG,16,8,0.0,3835,-0.002606268444150675,-9.99503948331784,-9.64839711158352,8.81158663212451e-22,-0.003028785845389427,-0.0022076379480572405,-0.0016606121612853092,-0.003923613413447804,0.021534844565680604,4.086846315267564e-21,6.66155949388613e-19,True,NO_REPLICATION,2,same_direction,
T0103,context.btc_regime,regime_follow,spot,15m,LONG,48,8,0.125,1640,-0.001588031852616204,-2.6043722382905745,-2.1119276098585846,0.03484362107166028,-0.0032269054483621217,-0.00012967412340037394,0.0017712265602806195,-0.0076272860245792965,0.023117003712103592,0.05056003364716924,1.0,True,NO_REPLICATION,3,same_direction,
T0104,context.btc_regime,regime_follow,spot,15m,LONG,96,8,0.375,979,-0.0018089647860153632,-1.7709765255090406,-1.193858406305996,0.2328228545124928,-0.005144422395196057,0.0013311944595140845,0.004127809903076225,-0.011642432362413356,0.02713860601660219,0.28949683883461275,1.0,True,NO_REPLICATION,4,same_direction,
T0105,context.market_breadth,breadth_0.4_0.6,spot,15m,LONG,4,8,0.0,12121,-0.0028805327650640727,-34.914937645341624,-40.039034099462036,0.0,-0.0029952285147218627,-0.0027744645688341837,-0.0025590271025568378,-0.0032635483595500137,0.021419207497811118,0.0,0.0,True,NO_REPLICATION,1,same_direction,
T0106,context.market_breadth,breadth_0.4_0.6,spot,15m,LONG,16,8,0.0,4978,-0.002527838215789405,-12.583578638199658,-10.990316414137547,8.85585578826515e-28,-0.0029210465171905036,-0.0021487472066290896,-0.0016201799875612455,-0.0033240454180185476,0.02361488949890367,4.9592792414284844e-27,6.695026975928454e-25,True,NO_REPLICATION,2,same_direction,
T0107,context.market_breadth,breadth_0.4_0.6,spot,15m,LONG,48,8,0.125,2240,-0.0017629378553145794,-3.948980795904658,-2.7212595171006666,0.006553704449133642,-0.0030696439465215343,-0.00039244705599821917,0.0017009730000933944,-0.006099029831867165,0.020256967457598744,0.01096150567155981,1.0,True,NO_REPLICATION,3,same_direction,
T0108,context.market_breadth,breadth_0.4_0.6,spot,15m,LONG,96,8,0.25,1322,-0.0011359486045439452,-1.5017240552070956,-0.8764160667624149,0.3809632286654033,-0.0036306099227597206,0.0015736425915319715,0.007892648616348776,-0.009512562584910964,0.02179231377823024,0.44308953980160753,1.0,False,NO_REPLICATION,4,same_direction,
T0109,trend.ema_20_50_spread,ema_10_30,spot,1h,LONG,4,8,0.0,29195,-0.0027418273673477708,-80.04764998971817,-13.086064105282926,5.0949252966490356e-39,-0.003242166680158793,-0.0022339175083156276,-0.0018352982377136135,-0.0049235455244069,0.021936477455181392,3.533728003914377e-38,3.851763524266671e-36,True,NO_REPLICATION,1,same_direction,
T0110,trend.ema_20_50_spread,ema_10_30,spot,1h,LONG,12,8,0.125,23522,-0.002481132829963619,-58.36120642640425,-4.554378517247033,5.280421894965569e-06,-0.003856440055633048,-0.0011333136098255186,7.35611289881967e-05,-0.007133689477854688,0.027112160694173514,1.3131575501953849e-05,0.00399199895259397,True,NO_REPLICATION,2,same_direction,
T0111,trend.ema_20_50_spread,ema_10_30,spot,1h,LONG,24,8,0.25,17708,-0.0024596172938180345,-43.55490303892975,-2.4700352156047214,0.013519328948561834,-0.005403919499903666,0.0004894111354402435,0.0021172086662348166,-0.011985363349296002,0.03202330326970572,0.021204590633013998,1.0,True,NO_REPLICATION,3,same_direction,
T0112,trend.ema_20_50_spread,ema_20_50,spot,1h,LONG,4,8,0.0,28384,-0.0026362247428898715,-74.82660310218611,-12.584924542347233,3.194059499112275e-36,-0.0031422046196720897,-0.0021594358317713904,-0.0019760919875628172,-0.003726168339138343,0.025528187463831994,2.0997469402859823e-35,2.4147089813288798e-33,True,NO_REPLICATION,1,same_direction,
T0113,trend.ema_20_50_spread,ema_20_50,spot,1h,LONG,12,8,0.125,23165,-0.002413202231650014,-55.90182969617258,-4.401027236118337,1.0822086844367073e-05,-0.0037868195885987573,-0.0010913834916053574,0.00013449704894714616,-0.006169838471532686,0.025402950320873387,2.6222748892120216e-05,0.008181497654341507,True,NO_REPLICATION,2,same_direction,
T0114,trend.ema_20_50_spread,ema_20_50,spot,1h,LONG,24,8,0.375,17657,-0.0017843202245714821,-31.50574220525866,-1.813391633211351,0.06978841025639937,-0.0045493347141839086,0.0008416320934370499,0.004310311588897939,-0.007336708229494395,0.04042225361066448,0.09663010650886067,1.0,False,NO_REPLICATION,3,same_direction,
T0115,trend.ema_20_50_spread,ema_50_200,spot,1h,LONG,4,8,0.0,25100,-0.0025643063522705445,-64.36408944199067,-11.954133251435302,7.586513339263185e-33,-0.003099087994339675,-0.0020432309748349567,-0.0013275485346741444,-0.004051025815130237,0.02724332107582741,4.701150888920465e-32,5.735404084482968e-30,True,NO_REPLICATION,1,same_direction,
T0116,trend.ema_20_50_spread,ema_50_200,spot,1h,LONG,12,8,0.25,19801,-0.0018647912503752192,-36.924731548679716,-3.260699338011702,0.0011132560148469901,-0.003383812244297001,-0.0004033983865275116,0.0015633441720885254,-0.006946915436351488,0.024951576554345625,0.0020988068509334777,0.8416215472243246,True,NO_REPLICATION,2,same_direction,
T0117,trend.ema_20_50_spread,ema_50_200,spot,1h,LONG,24,8,0.5,15170,-0.00062396120158968,-9.465491428115445,-0.6095801360743316,0.5421491036339624,-0.0036193021709800648,0.0022825232073228684,0.003756563354601045,-0.00965558690738621,0.03398191032852928,0.59314721034338,1.0,True,NO_REPLICATION,3,opposite_direction,
T0118,trend.ema_50_200_regime,ema_10_30,spot,1h,LONG,4,8,0.0,29195,-0.0027418273673477708,-80.04764998971817,-13.086064105282926,5.0949252966490356e-39,-0.003242166680158793,-0.0022339175083156276,-0.0018352982377136135,-0.0049235455244069,0.021936477455181392,3.533728003914377e-38,3.851763524266671e-36,True,NO_REPLICATION,1,same_direction,
T0119,trend.ema_50_200_regime,ema_10_30,spot,1h,LONG,12,8,0.125,23522,-0.002481132829963619,-58.36120642640425,-4.554378517247033,5.280421894965569e-06,-0.003856440055633048,-0.0011333136098255186,7.35611289881967e-05,-0.007133689477854688,0.027112160694173514,1.3131575501953849e-05,0.00399199895259397,True,NO_REPLICATION,2,same_direction,
T0120,trend.ema_50_200_regime,ema_10_30,spot,1h,LONG,24,8,0.25,17708,-0.0024596172938180345,-43.55490303892975,-2.4700352156047214,0.013519328948561834,-0.005403919499903666,0.0004894111354402435,0.0021172086662348166,-0.011985363349296002,0.03202330326970572,0.021204590633013998,1.0,True,NO_REPLICATION,3,same_direction,
T0121,trend.ema_50_200_regime,ema_20_50,spot,1h,LONG,4,8,0.0,28384,-0.0026362247428898715,-74.82660310218611,-12.584924542347233,3.194059499112275e-36,-0.0031422046196720897,-0.0021594358317713904,-0.0019760919875628172,-0.003726168339138343,0.025528187463831994,2.0997469402859823e-35,2.4147089813288798e-33,True,NO_REPLICATION,1,same_direction,
T0122,trend.ema_50_200_regime,ema_20_50,spot,1h,LONG,12,8,0.125,23165,-0.002413202231650014,-55.90182969617258,-4.401027236118337,1.0822086844367073e-05,-0.0037868195885987573,-0.0010913834916053574,0.00013449704894714616,-0.006169838471532686,0.025402950320873387,2.6222748892120216e-05,0.008181497654341507,True,NO_REPLICATION,2,same_direction,
T0123,trend.ema_50_200_regime,ema_20_50,spot,1h,LONG,24,8,0.375,17657,-0.0017843202245714821,-31.50574220525866,-1.813391633211351,0.06978841025639937,-0.0045493347141839086,0.0008416320934370499,0.004310311588897939,-0.007336708229494395,0.04042225361066448,0.09663010650886067,1.0,False,NO_REPLICATION,3,same_direction,
T0124,trend.ema_50_200_regime,ema_50_200,spot,1h,LONG,4,8,0.0,25100,-0.0025643063522705445,-64.36408944199067,-11.954133251435302,7.586513339263185e-33,-0.003099087994339675,-0.0020432309748349567,-0.0013275485346741444,-0.004051025815130237,0.02724332107582741,4.701150888920465e-32,5.735404084482968e-30,True,NO_REPLICATION,1,same_direction,
T0125,trend.ema_50_200_regime,ema_50_200,spot,1h,LONG,12,8,0.25,19801,-0.0018647912503752192,-36.924731548679716,-3.260699338011702,0.0011132560148469901,-0.003383812244297001,-0.0004033983865275116,0.0015633441720885254,-0.006946915436351488,0.024951576554345625,0.0020988068509334777,0.8416215472243246,True,NO_REPLICATION,2,same_direction,
T0126,trend.ema_50_200_regime,ema_50_200,spot,1h,LONG,24,8,0.5,15170,-0.00062396120158968,-9.465491428115445,-0.6095801360743316,0.5421491036339624,-0.0036193021709800648,0.0022825232073228684,0.003756563354601045,-0.00965558690738621,0.03398191032852928,0.59314721034338,1.0,True,NO_REPLICATION,3,opposite_direction,
T0127,trend.ema_slope,default,spot,1h,LONG,4,8,0.0,29454,-0.0028468855977933534,-83.85216839740544,-13.53279027040833,1.3338723598696816e-41,-0.0033258340172788023,-0.00235821853462331,-0.0012358272749675796,-0.004560130424346356,0.02359994562315652,9.79036411710174e-41,1.0084075040614793e-38,True,NO_REPLICATION,1,same_direction,
T0128,trend.ema_slope,default,spot,1h,LONG,12,8,0.125,23231,-0.002726856103555316,-63.34759414169354,-4.966332580475125,6.871464384416612e-07,-0.003961140053855874,-0.001389029096504404,0.0007439268086036706,-0.008242935095832425,0.0213941864345459,1.8421372605031767e-06,0.0005194827074618959,True,NO_REPLICATION,2,same_direction,
T0129,trend.ema_slope,default,spot,1h,LONG,24,8,0.25,17542,-0.0024840717594635554,-43.57558680450969,-2.5631846906513345,0.010379948803632966,-0.0049041267315495666,0.00022955651129937392,0.003041755963452267,-0.012496389285359531,0.029376130803290403,0.016767609605868636,1.0,True,NO_REPLICATION,3,same_direction,
T0130,trend.adx_dmi,adx14_threshold20,spot,1h,LONG,4,8,0.0,27746,-0.00289717957746523,-80.38514455635027,-13.234053081834633,7.370466795698564e-40,-0.003348077823756296,-0.0024326563260370273,-0.0019423440464553389,-0.004416685342587609,0.021796446216555233,5.3067360929029655e-39,5.572072897548114e-37,True,NO_REPLICATION,1,same_direction,
T0131,trend.adx_dmi,adx14_threshold20,spot,1h,LONG,12,8,0.125,21678,-0.0027563486280808487,-59.75212555953664,-4.863700046189804,1.1601912597721526e-06,-0.004035811138499324,-0.0014400488801526124,0.00039495596773575357,-0.007117213936815886,0.02221468754311115,3.0775599732903417e-06,0.0008771045923877473,True,NO_REPLICATION,2,same_direction,
T0132,trend.adx_dmi,adx14_threshold20,spot,1h,LONG,24,8,0.375,16656,-0.0019041753391143795,-31.715944448289104,-1.8067808003815153,0.07081450357335968,-0.00469047880771781,0.0009763995811324952,0.006940765449944284,-0.011152816096042835,0.03544930244999477,0.09751505410101989,1.0,False,NO_REPLICATION,3,same_direction,
T0133,trend.kaufman_er,er10_threshold0.3,spot,1h,LONG,4,8,0.0,26182,-0.003415411398387584,-89.42230123258372,-15.732178908967452,1.635462417102833e-55,-0.0038785588537214024,-0.0029611331964100583,-0.002123099848885397,-0.0051797715019814995,0.020549829636995882,1.3892242554266763e-54,1.2364095873297418e-52,True,NO_REPLICATION,1,same_direction,
T0134,trend.kaufman_er,er10_threshold0.3,spot,1h,LONG,12,8,0.125,21191,-0.003529400345689369,-74.79152272550341,-6.483212494298404,9.176851811859051e-11,-0.004759762477283743,-0.0022441084495363082,0.0009701283108904631,-0.009027351719254041,0.02293156850721436,3.1250900764709206e-10,6.937699969765443e-08,True,NO_REPLICATION,2,same_direction,
T0135,trend.kaufman_er,er10_threshold0.3,spot,1h,LONG,24,8,0.25,17338,-0.00273832245467843,-47.47703471921462,-2.7630517662231218,0.005732405582025822,-0.005269530306526976,-0.00020152168771942405,0.0037942193061754692,-0.012830294322110919,0.023737126256157304,0.009716813049353186,1.0,True,NO_REPLICATION,3,same_direction,
T0136,trend.donchian,donchian_20,spot,1h,LONG,4,8,0.0,15459,-0.003918872522287335,-60.58185032203992,-13.149982254355514,2.766159762188769e-39,-0.0045717358526323375,-0.003296920957008174,-0.0024949153106168633,-0.006189141035174216,0.02319278294478527,1.9544082058081397e-38,2.0912167802147094e-36,True,NO_REPLICATION,1,same_direction,
T0137,trend.donchian,donchian_20,spot,1h,LONG,12,8,0.125,13422,-0.004063966804936022,-54.54656245585129,-6.394767746827902,1.6611845214942255e-10,-0.005673173985902594,-0.0025084883798144088,9.517500925405864e-05,-0.009606144519474998,0.026088520571605035,5.460241296737541e-10,1.2558554982496345e-07,True,NO_REPLICATION,2,same_direction,
