trial_id,feature_id,variant,market,timeframe,side,horizon_bars,valid_fold_count,positive_fold_fraction,aggregate_hac_t,fdr_q_value,max_top_symbol_share_abs,catastrophic_reversal,temporal_replication
T0619,trend.ema_20_50_spread,ema_20_50,um,1h,SHORT,12,8,0.125,-3.8154430774811363,0.00029191164046218904,0.028038538713993488,True,NO_REPLICATION
T0620,trend.ema_20_50_spread,ema_20_50,um,1h,SHORT,24,8,0.25,-2.3799710192796,0.026566944216197833,0.032215545510803134,False,NO_REPLICATION
T0621,trend.ema_20_50_spread,ema_50_200,um,1h,SHORT,4,8,0.0,-8.855002362913194,3.587607291476223e-18,0.024960774735197186,True,NO_REPLICATION
T0622,trend.ema_20_50_spread,ema_50_200,um,1h,SHORT,12,8,0.125,-2.929199204252485,0.00599476939587866,0.02860027340197418,False,NO_REPLICATION
T0623,trend.ema_20_50_spread,ema_50_200,um,1h,SHORT,24,8,0.125,-2.087786098422044,0.05303795789271968,0.044436546518155595,False,NO_REPLICATION
T0624,trend.ema_50_200_regime,ema_10_30,um,1h,SHORT,4,8,0.0,-9.179784262462583,2.02959462109167e-19,0.025223256131426695,True,NO_REPLICATION
T0625,trend.ema_50_200_regime,ema_10_30,um,1h,SHORT,12,8,0.125,-4.017009508352353,0.0001326667996928875,0.025158317205028997,True,NO_REPLICATION
T0626,trend.ema_50_200_regime,ema_10_30,um,1h,SHORT,24,8,0.125,-2.9359466800870786,0.005895387324100276,0.028394431331393133,False,NO_REPLICATION
T0627,trend.ema_50_200_regime,ema_20_50,um,1h,SHORT,4,8,0.0,-9.282798519995922,7.916998970187264e-20,0.02134112438024624,True,NO_REPLICATION
T0628,trend.ema_50_200_regime,ema_20_50,um,1h,SHORT,12,8,0.125,-3.8154430774811363,0.00029191164046218904,0.028038538713993488,True,NO_REPLICATION
T0629,trend.ema_50_200_regime,ema_20_50,um,1h,SHORT,24,8,0.25,-2.3799710192796,0.026566944216197833,0.032215545510803134,False,NO_REPLICATION
T0630,trend.ema_50_200_regime,ema_50_200,um,1h,SHORT,4,8,0.0,-8.855002362913194,3.587607291476223e-18,0.024960774735197186,True,NO_REPLICATION
T0631,trend.ema_50_200_regime,ema_50_200,um,1h,SHORT,12,8,0.125,-2.929199204252485,0.00599476939587866,0.02860027340197418,False,NO_REPLICATION
T0632,trend.ema_50_200_regime,ema_50_200,um,1h,SHORT,24,8,0.125,-2.087786098422044,0.05303795789271968,0.044436546518155595,False,NO_REPLICATION
T0633,trend.ema_slope,default,um,1h,SHORT,4,8,0.0,-9.372454423711531,3.4479977995800696e-20,0.025106692937534012,True,NO_REPLICATION
T0634,trend.ema_slope,default,um,1h,SHORT,12,8,0.125,-4.419229276171568,2.440985724842703e-05,0.029209741045731548,True,NO_REPLICATION
T0635,trend.ema_slope,default,um,1h,SHORT,24,8,0.25,-3.551786196230462,0.0007734563330398853,0.03297939913708565,True,NO_REPLICATION
T0636,trend.adx_dmi,adx14_threshold20,um,1h,SHORT,4,8,0.0,-8.887421245793607,2.7926254534596656e-18,0.026672670469761132,True,NO_REPLICATION
T0637,trend.adx_dmi,adx14_threshold20,um,1h,SHORT,12,8,0.125,-3.733130670311527,0.000401671088083723,0.031828375795377,True,NO_REPLICATION
T0638,trend.adx_dmi,adx14_threshold20,um,1h,SHORT,24,8,0.125,-2.8164509308826955,0.008335496447447415,0.05830991502951852,False,NO_REPLICATION
T0639,trend.kaufman_er,er10_threshold0.3,um,1h,SHORT,4,8,0.0,-10.392746745825715,1.599503010759909e-24,0.024426081961530465,True,NO_REPLICATION
T0640,trend.kaufman_er,er10_threshold0.3,um,1h,SHORT,12,8,0.125,-4.8976892800902005,2.6013334833466745e-06,0.03637822201680336,True,NO_REPLICATION
T0641,trend.kaufman_er,er10_threshold0.3,um,1h,SHORT,24,8,0.25,-3.6767015408126644,0.0004922445207930773,0.032814355227775524,True,NO_REPLICATION
T0642,trend.donchian,donchian_20,um,1h,SHORT,4,8,0.125,-6.5167110560556605,2.625706871159431e-10,0.02862057153309909,True,NO_REPLICATION
T0643,trend.donchian,donchian_20,um,1h,SHORT,12,8,0.125,-3.391975445126308,0.0013708226832717311,0.028610731699612556,True,NO_REPLICATION
T0644,trend.donchian,donchian_20,um,1h,SHORT,24,8,0.0,-3.576451706015047,0.0007116871604820748,0.03075794783853306,True,NO_REPLICATION
T0645,trend.donchian,donchian_48,um,1h,SHORT,4,8,0.25,-4.756339074493465,5.3414467229033455e-06,0.035453220204754075,True,NO_REPLICATION
T0646,trend.donchian,donchian_48,um,1h,SHORT,12,8,0.125,-2.0995189680148734,0.05179804598599423,0.03177325738745965,True,NO_REPLICATION
T0647,trend.donchian,donchian_48,um,1h,SHORT,24,8,0.0,-2.7656347540991004,0.009700675777975957,0.031006141452423634,True,NO_REPLICATION
T0648,trend.donchian,donchian_55,um,1h,SHORT,4,8,0.25,-4.650511410123116,8.751714956991206e-06,0.032704563717002845,True,NO_REPLICATION
T0649,trend.donchian,donchian_55,um,1h,SHORT,12,8,0.375,-1.917055595491374,0.07771867951153327,0.04457284357160961,True,NO_REPLICATION
T0650,trend.donchian,donchian_55,um,1h,SHORT,24,8,0.125,-2.7264089699136256,0.010788291015247049,0.03540948731049532,True,NO_REPLICATION
T0651,momentum.roc,roc_6,um,1h,SHORT,4,8,0.0,-10.242126937361371,7.358957491762778e-24,0.023646312025173047,True,NO_REPLICATION
T0652,momentum.roc,roc_6,um,1h,SHORT,12,8,0.125,-4.928558626213592,2.229187238660087e-06,0.0303120080639417,True,NO_REPLICATION
T0653,momentum.roc,roc_6,um,1h,SHORT,24,8,0.25,-3.1530086567221556,0.0030140992595980047,0.036307380477719586,False,NO_REPLICATION
T0654,momentum.roc,roc_12,um,1h,SHORT,4,8,0.0,-9.947396532918454,1.3407610200534816e-22,0.02373078221942493,True,NO_REPLICATION
T0655,momentum.roc,roc_12,um,1h,SHORT,12,8,0.125,-4.284537510513733,4.3315085702528944e-05,0.029314665545336595,True,NO_REPLICATION
T0656,momentum.roc,roc_12,um,1h,SHORT,24,8,0.25,-2.559697701502296,0.016900916165615634,0.03567503531636146,False,NO_REPLICATION
T0657,momentum.roc,roc_24,um,1h,SHORT,4,8,0.0,-10.097941836328959,3.07740956051031e-23,0.023898531034667166,True,NO_REPLICATION
T0658,momentum.roc,roc_24,um,1h,SHORT,12,8,0.125,-4.049278503917378,0.00011705396241691459,0.02512043199202064,True,NO_REPLICATION
T0659,momentum.roc,roc_24,um,1h,SHORT,24,8,0.125,-3.487929164166148,0.0009735230017329596,0.030859277448880427,False,NO_REPLICATION
T0660,momentum.rsi,rsi_7_30_70,um,1h,SHORT,4,8,0.125,-6.97815892581605,1.095322042293265e-11,0.03580277141179458,True,NO_REPLICATION
T0661,momentum.rsi,rsi_7_30_70,um,1h,SHORT,12,8,0.25,-3.1227122115956183,0.0033272793776653307,0.05058519573326334,False,NO_REPLICATION
T0662,momentum.rsi,rsi_7_30_70,um,1h,SHORT,24,8,0.25,-2.2499405167092332,0.03613473142388417,0.058641890890597306,False,NO_REPLICATION
T0663,momentum.rsi,rsi_14_30_70,um,1h,SHORT,4,8,0.0,-5.929424984891645,9.893464200199583e-09,0.046372672807814944,True,NO_REPLICATION
T0664,momentum.rsi,rsi_14_30_70,um,1h,SHORT,12,8,0.25,-4.384649462759038,2.833946561410883e-05,0.06133980458888301,True,NO_REPLICATION
T0665,momentum.rsi,rsi_14_30_70,um,1h,SHORT,24,8,0.25,-2.9109318585844637,0.006327415528007846,0.08437991275761125,True,NO_REPLICATION
T0666,momentum.rsi,rsi_21_30_70,um,1h,SHORT,4,8,0.0,-4.981109368837572,1.756066275724347e-06,0.05543642193365342,True,NO_REPLICATION
T0667,momentum.rsi,rsi_21_30_70,um,1h,SHORT,12,8,0.25,-5.285035352934109,3.6636560074756856e-07,0.07599554440419498,True,NO_REPLICATION
T0668,momentum.rsi,rsi_21_30_70,um,1h,SHORT,24,8,0.25,-3.8641863456997454,0.0002463081875816642,0.10487992622231652,True,NO_REPLICATION
T0669,volatility.atr_natr,natr14_filter,um,1h,SHORT,4,8,0.0,-8.209431211877495,9.216261179597484e-16,0.029530218261553453,True,NO_REPLICATION
T0670,volatility.atr_natr,natr14_filter,um,1h,SHORT,12,8,0.125,-5.582811346074229,7.136429907558763e-08,0.03793190013310839,True,NO_REPLICATION
T0671,volatility.atr_natr,natr14_filter,um,1h,SHORT,24,8,0.125,-4.097062665188556,9.710793545541036e-05,0.036812003030479414,False,NO_REPLICATION
T0672,volatility.bollinger_bandwidth,bb20_2s_filter,um,1h,SHORT,4,8,0.0,-10.799430537973294,2.175303859169529e-26,0.027525700668631775,True,NO_REPLICATION
T0673,volatility.bollinger_bandwidth,bb20_2s_filter,um,1h,SHORT,12,8,0.125,-5.091167435318155,9.830270716788078e-07,0.030467920026948446,True,NO_REPLICATION
T0674,volatility.bollinger_bandwidth,bb20_2s_filter,um,1h,SHORT,24,8,0.25,-3.8511016306371184,0.0002541520514965719,0.03320208964064661,True,NO_REPLICATION
T0675,volatility.realized_percentile,rv20_p100_filter,um,1h,SHORT,4,8,0.0,-7.337871160121809,8.266889271574373e-13,0.02943449510439401,True,NO_REPLICATION
T0676,volatility.realized_percentile,rv20_p100_filter,um,1h,SHORT,12,8,0.125,-4.669159711798817,7.908822169014542e-06,0.03816862487501173,True,NO_REPLICATION
T0677,volatility.realized_percentile,rv20_p100_filter,um,1h,SHORT,24,8,0.25,-2.937050612602824,0.005895387324100276,0.0350552520229699,True,NO_REPLICATION
T0678,volume.rvol,rvol20_filter,um,1h,SHORT,4,8,0.0,-5.257941405065086,4.1617400054580437e-07,0.02455044525412194,True,NO_REPLICATION
T0679,volume.rvol,rvol20_filter,um,1h,SHORT,12,8,0.125,-3.032082340999364,0.0044434253315960345,0.03861829942923263,False,NO_REPLICATION
T0680,volume.rvol,rvol20_filter,um,1h,SHORT,24,8,0.25,-2.6849908279864625,0.012088923593002246,0.03252025657914345,True,NO_REPLICATION
T0681,volume.vwap_deviation,vwap_dev20_reversal,um,1h,SHORT,4,8,0.0,-10.382085067639563,1.752546836989883e-24,0.027931319745830185,True,NO_REPLICATION
T0682,volume.vwap_deviation,vwap_dev20_reversal,um,1h,SHORT,12,8,0.125,-4.6197311075909395,9.839462985861079e-06,0.035664652146030235,False,NO_REPLICATION
T0683,volume.vwap_deviation,vwap_dev20_reversal,um,1h,SHORT,24,8,0.25,-2.748697425378346,0.010130922838286286,0.04023778987682413,False,NO_REPLICATION
T0684,orderflow.taker_ratio,ratio_sign,um,1h,SHORT,4,8,0.0,-11.240809826528757,1.704200963209321e-28,0.027122596035784263,True,NO_REPLICATION
T0685,orderflow.taker_ratio,ratio_sign,um,1h,SHORT,12,8,0.125,-4.75088082834704,5.3414467229033455e-06,0.029734908140332795,True,NO_REPLICATION
T0686,orderflow.taker_ratio,ratio_sign,um,1h,SHORT,24,8,0.125,-3.7101458918910137,0.0004359949086600652,0.03669881676527229,True,NO_REPLICATION
T0687,orderflow.cvd,cvd_slope6_sign,um,1h,SHORT,4,8,0.0,-10.904571809985041,6.791742175920133e-27,0.02502744546764384,True,NO_REPLICATION
T0688,orderflow.cvd,cvd_slope6_sign,um,1h,SHORT,12,8,0.125,-5.048254058167387,1.224048290319569e-06,0.032206674495721004,True,NO_REPLICATION
T0689,orderflow.cvd,cvd_slope6_sign,um,1h,SHORT,24,8,0.125,-3.5736264262627926,0.0007130453083395012,0.0347132344190308,False,NO_REPLICATION
T0690,context.btc_regime,regime_follow,um,1h,SHORT,4,8,0.0,-4.689763815422587,7.4498818637942175e-06,0.02625670179738868,True,NO_REPLICATION
T0691,context.btc_regime,regime_follow,um,1h,SHORT,12,8,0.125,-3.119303535999978,0.0034122881135013623,0.03751015661876427,True,NO_REPLICATION
T0692,context.btc_regime,regime_follow,um,1h,SHORT,24,8,0.25,-1.7871940288003059,0.10217107915539611,0.03511667194371552,True,NO_REPLICATION
T0693,derivatives.funding,funding_sign,um,1h,SHORT,4,8,0.0,-10.22198921982388,8.874053044825409e-24,0.026590550924787622,True,NO_REPLICATION
T0694,derivatives.funding,funding_sign,um,1h,SHORT,12,8,0.125,-4.2598627113976315,4.8070125413111596e-05,0.04220851059020884,True,NO_REPLICATION
T0695,derivatives.funding,funding_sign,um,1h,SHORT,24,8,0.25,-3.5000106556433535,0.0009328209471325619,0.06474553581250711,False,NO_REPLICATION
T0696,derivatives.funding_zscore,z90_extreme,um,1h,SHORT,4,6,0.3333333333333333,-2.6383914880564063,0.013901286297244847,0.03748237105961622,True,NO_REPLICATION
T0697,derivatives.funding_zscore,z90_extreme,um,1h,SHORT,12,6,0.5,-0.9106602247487897,0.42649492878294615,0.035718039330329805,False,NO_REPLICATION
T0698,derivatives.funding_zscore,z90_extreme,um,1h,SHORT,24,6,0.5,0.04348089862563288,0.9691777173403126,0.04197429118447326,False,NO_REPLICATION
T0699,trend.ema_20_50_spread,ema_10_30,um,4h,SHORT,3,8,0.125,-2.986057836108332,0.005080368827829396,0.030297213226552898,True,NO_REPLICATION
T0700,trend.ema_20_50_spread,ema_10_30,um,4h,SHORT,6,8,0.125,-1.9842451213650083,0.06679813070067056,0.07108524002529537,False,NO_REPLICATION
T0701,trend.ema_20_50_spread,ema_20_50,um,4h,SHORT,3,8,0.125,-3.275288555968867,0.0020149000820439793,0.03777103535323097,False,NO_REPLICATION
T0702,trend.ema_20_50_spread,ema_20_50,um,4h,SHORT,6,8,0.125,-1.7810661034323472,0.1022770768207309,0.03447319508096847,False,NO_REPLICATION
T0703,trend.ema_20_50_spread,ema_50_200,um,4h,SHORT,3,8,0.125,-2.253330572747943,0.03591029003814926,0.029764497275523844,True,NO_REPLICATION
T0704,trend.ema_20_50_spread,ema_50_200,um,4h,SHORT,6,8,0.125,-1.2989801636639609,0.24774785705215316,0.03073589704813869,False,NO_REPLICATION
T0705,trend.ema_50_200_regime,ema_10_30,um,4h,SHORT,3,8,0.125,-2.986057836108332,0.005080368827829396,0.030297213226552898,True,NO_REPLICATION
T0706,trend.ema_50_200_regime,ema_10_30,um,4h,SHORT,6,8,0.125,-1.9842451213650083,0.06679813070067056,0.07108524002529537,False,NO_REPLICATION
T0707,trend.ema_50_200_regime,ema_20_50,um,4h,SHORT,3,8,0.125,-3.275288555968867,0.0020149000820439793,0.03777103535323097,False,NO_REPLICATION
T0708,trend.ema_50_200_regime,ema_20_50,um,4h,SHORT,6,8,0.125,-1.7810661034323472,0.1022770768207309,0.03447319508096847,False,NO_REPLICATION
T0709,trend.ema_50_200_regime,ema_50_200,um,4h,SHORT,3,8,0.125,-2.253330572747943,0.03591029003814926,0.029764497275523844,True,NO_REPLICATION
T0710,trend.ema_50_200_regime,ema_50_200,um,4h,SHORT,6,8,0.125,-1.2989801636639609,0.24774785705215316,0.03073589704813869,False,NO_REPLICATION
T0711,trend.ema_slope,default,um,4h,SHORT,3,8,0.125,-3.304968751989758,0.001830737159027788,0.027289414520421763,True,NO_REPLICATION
T0712,trend.ema_slope,default,um,4h,SHORT,6,8,0.25,-2.164672364258323,0.04469888163011888,0.03377470782357528,False,NO_REPLICATION
T0713,trend.adx_dmi,adx14_threshold20,um,4h,SHORT,3,8,0.125,-3.306199338527454,0.0018296962073554423,0.03763390236985408,True,NO_REPLICATION
T0714,trend.adx_dmi,adx14_threshold20,um,4h,SHORT,6,8,0.125,-2.3288454774147795,0.030275913207329967,0.07047507442256984,True,NO_REPLICATION
T0715,trend.kaufman_er,er10_threshold0.3,um,4h,SHORT,3,8,0.125,-3.618542187435027,0.0006151665607939578,0.02601761929441397,True,NO_REPLICATION
T0716,trend.kaufman_er,er10_threshold0.3,um,4h,SHORT,6,8,0.25,-3.0062738127884057,0.004803796344879789,0.02769111979907833,True,NO_REPLICATION
T0717,trend.donchian,donchian_20,um,4h,SHORT,3,8,0.25,-0.9533760166330597,0.40415920571379904,0.0348904800402527,False,NO_REPLICATION
T0718,trend.donchian,donchian_20,um,4h,SHORT,6,8,0.25,-2.1598625688723474,0.045150450101824766,0.030726914624818625,True,NO_REPLICATION
T0719,trend.donchian,donchian_48,um,4h,SHORT,3,8,0.25,0.6141933333634907,0.5925211797054359,0.04066615636702553,False,NO_REPLICATION
T0720,trend.donchian,donchian_48,um,4h,SHORT,6,8,0.375,-1.3868762048318841,0.21648338740326947,0.03143551128061559,True,NO_REPLICATION
T0721,trend.donchian,donchian_55,um,4h,SHORT,3,8,0.375,0.881942719107458,0.4403592206600958,0.04336809748874379,False,NO_REPLICATION
T0722,trend.donchian,donchian_55,um,4h,SHORT,6,8,0.25,-1.3455518748382216,0.22987010443381406,0.02688201843946557,True,NO_REPLICATION
T0723,momentum.roc,roc_6,um,4h,SHORT,3,8,0.125,-3.970552096025877,0.00016107139042321735,0.02927159604445522,True,NO_REPLICATION
T0724,momentum.roc,roc_6,um,4h,SHORT,6,8,0.25,-2.9244166627601818,0.00608939349154406,0.05779530454183112,True,NO_REPLICATION
T0725,momentum.roc,roc_12,um,4h,SHORT,3,8,0.0,-3.8687675612418673,0.00024049708282040166,0.026390886069716762,True,NO_REPLICATION
T0726,momentum.roc,roc_12,um,4h,SHORT,6,8,0.125,-2.623975154890663,0.014348615294876143,0.02789225268345453,False,NO_REPLICATION
T0727,momentum.roc,roc_24,um,4h,SHORT,3,8,0.125,-3.4007437115846653,0.0013305187410435394,0.03614209639686811,True,NO_REPLICATION
T0728,momentum.roc,roc_24,um,4h,SHORT,6,8,0.125,-2.421298852649968,0.02400124200918213,0.03905803205778928,False,NO_REPLICATION
T0729,momentum.rsi,rsi_7_30_70,um,4h,SHORT,3,8,0.25,-3.9201454383579084,0.00019674402579641985,0.031837329213729185,False,NO_REPLICATION
T0730,momentum.rsi,rsi_7_30_70,um,4h,SHORT,6,8,0.25,-2.818145158275903,0.008335496447447415,0.07349652708181385,True,NO_REPLICATION
T0731,momentum.rsi,rsi_14_30_70,um,4h,SHORT,3,8,0.25,-3.5090716951596956,0.0009160490572927489,0.03234015046376753,False,NO_REPLICATION
T0732,momentum.rsi,rsi_14_30_70,um,4h,SHORT,6,8,0.25,-2.5760027964706773,0.016485932110054915,0.09615740976079964,True,NO_REPLICATION
T0733,momentum.rsi,rsi_21_30_70,um,4h,SHORT,3,8,0.25,-3.277000992203974,0.002027923952415983,0.03529419289185392,False,NO_REPLICATION
T0734,momentum.rsi,rsi_21_30_70,um,4h,SHORT,6,8,0.375,-2.611985661983715,0.014945370327435033,0.11077064419914394,True,NO_REPLICATION
T0735,volatility.atr_natr,natr14_filter,um,4h,SHORT,3,8,0.0,-4.57472138189589,1.2454093580182899e-05,0.03244701732591882,True,NO_REPLICATION
T0736,volatility.atr_natr,natr14_filter,um,4h,SHORT,6,8,0.0,-5.440189806451779,1.6261693030278462e-07,0.07799506684640502,True,NO_REPLICATION
T0737,volatility.bollinger_bandwidth,bb20_2s_filter,um,4h,SHORT,3,8,0.25,-3.724987940318181,0.0004159981862967281,0.029420028928089148,True,NO_REPLICATION
T0738,volatility.bollinger_bandwidth,bb20_2s_filter,um,4h,SHORT,6,8,0.25,-2.6820046037607357,0.012166090371449409,0.03627245062919425,False,NO_REPLICATION
T0739,volatility.realized_percentile,rv20_p100_filter,um,4h,SHORT,3,8,0.25,-3.6877826879173363,0.00047863255280063583,0.03149121354905157,True,NO_REPLICATION
T0740,volatility.realized_percentile,rv20_p100_filter,um,4h,SHORT,6,8,0.25,-3.43175661899157,0.0012007002757276435,0.030899870347911067,True,NO_REPLICATION
T0741,volume.rvol,rvol20_filter,um,4h,SHORT,3,8,0.25,-1.2953904204903173,0.2491097676824658,0.028721427464746083,True,NO_REPLICATION
T0742,volume.rvol,rvol20_filter,um,4h,SHORT,6,8,0.125,-1.9450121090179073,0.0733259972615516,0.04515009941829809,True,NO_REPLICATION
T0743,volume.vwap_deviation,vwap_dev20_reversal,um,4h,SHORT,3,8,0.125,-4.58907942096189,1.1492686935032382e-05,0.04263030781061348,True,NO_REPLICATION
T0744,volume.vwap_deviation,vwap_dev20_reversal,um,4h,SHORT,6,8,0.125,-2.4482020368447266,0.02237586435125331,0.0432449405953171,False,NO_REPLICATION
T0745,orderflow.taker_ratio,ratio_sign,um,4h,SHORT,3,8,0.125,-5.041011545052209,1.281465473539466e-06,0.04284884868467588,True,NO_REPLICATION
T0746,orderflow.taker_ratio,ratio_sign,um,4h,SHORT,6,8,0.125,-3.3752540928081745,0.0014475829338686827,0.036429534263388276,True,NO_REPLICATION
T0747,orderflow.cvd,cvd_slope6_sign,um,4h,SHORT,3,8,0.125,-4.736384610825117,5.766156999822911e-06,0.02705997860608125,True,NO_REPLICATION
T0748,orderflow.cvd,cvd_slope6_sign,um,4h,SHORT,6,8,0.125,-3.3364843838099416,0.001647970121753412,0.02839559885602271,True,NO_REPLICATION
T0749,context.btc_regime,regime_follow,um,4h,SHORT,3,8,0.25,-1.3569314083853048,0.22654688898590603,0.03135050924366044,True,NO_REPLICATION
T0750,context.btc_regime,regime_follow,um,4h,SHORT,6,8,0.5,0.1418605906879181,0.9046727162925055,0.027401420364813432,False,NO_REPLICATION
T0751,context.market_breadth,breadth_0.4_0.6,um,4h,SHORT,3,8,0.25,-1.4743648370643472,0.1872680543358793,0.03080076045978322,True,NO_REPLICATION
T0752,context.market_breadth,breadth_0.4_0.6,um,4h,SHORT,6,8,0.125,-2.023414634653768,0.06181100994750946,0.03211374376101445,True,NO_REPLICATION
T0753,derivatives.funding,funding_sign,um,4h,SHORT,3,8,0.125,-4.323965213515504,3.710642517934308e-05,0.03060847550706547,True,NO_REPLICATION
T0754,derivatives.funding,funding_sign,um,4h,SHORT,6,8,0.25,-2.7317933941142156,0.010608658992892846,0.036112005976280614,False,NO_REPLICATION
T0755,derivatives.funding_zscore,z90_extreme,um,4h,SHORT,3,6,0.5,-0.4451584541092367,0.70484454190921,0.044010844833937385,False,NO_REPLICATION
T0756,derivatives.funding_zscore,z90_extreme,um,4h,SHORT,6,6,0.5,-0.36512439889342874,0.7582950181233425,0.05069567288409347,True,NO_REPLICATION
